index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,2984,6594292.06,68958,2022-08-10,Wednesday,False,28.5,21.3,24.9,86.4,19.601
1,강동구,4547,8362912.88,87928,2022-08-10,Wednesday,False,28.5,21.3,24.9,86.4,19.601
2,강북구,1514,3149721.74,29799,2022-08-10,Wednesday,False,28.5,21.3,24.9,86.4,19.601
3,강서구,13715,20833674.0,194590,2022-08-10,Wednesday,False,28.5,21.3,24.9,86.4,19.601
4,관악구,2094,3594119.99,40316,2022-08-10,Wednesday,False,28.5,21.3,24.9,86.4,19.601
5,광진구,4677,8471404.79,85161,2022-08-10,Wednesday,False,28.5,21.3,24.9,86.4,19.601
6,구로구,3766,6219036.13,65699,2022-08-10,Wednesday,False,28.5,21.3,24.9,86.4,19.601
7,금천구,1901,3508789.34,31833,2022-08-10,Wednesday,False,28.5,21.3,24.9,86.4,19.601
8,노원구,6565,13363013.28,122245,2022-08-10,Wednesday,False,28.5,21.3,24.9,86.4,19.601
9,도봉구,2219,4910499.22,44734,2022-08-10,Wednesday,False,28.5,21.3,24.9,86.4,19.601
10,동대문구,3818,8038753.57,77025,2022-08-10,Wednesday,False,28.5,21.3,24.9,86.4,19.601
11,동작구,1907,3745773.11,38332,2022-08-10,Wednesday,False,28.5,21.3,24.9,86.4,19.601
12,마포구,5647,11641716.96,123489,2022-08-10,Wednesday,False,28.5,21.3,24.9,86.4,19.601
13,서대문구,2224,5421389.1,48378,2022-08-10,Wednesday,False,28.5,21.3,24.9,86.4,19.601
14,서초구,2904,5542794.11,62624,2022-08-10,Wednesday,False,28.5,21.3,24.9,86.4,19.601
15,성동구,4148,8062587.11,82443,2022-08-10,Wednesday,False,28.5,21.3,24.9,86.4,19.601
16,성북구,2562,5539246.58,53347,2022-08-10,Wednesday,False,28.5,21.3,24.9,86.4,19.601
17,송파구,9195,17773512.39,176159,2022-08-10,Wednesday,False,28.5,21.3,24.9,86.4,19.601
18,양천구,6749,11252041.99,119662,2022-08-10,Wednesday,False,28.5,21.3,24.9,86.4,19.601
19,영등포구,9299,16305090.85,177094,2022-08-10,Wednesday,False,28.5,21.3,24.9,86.4,19.601
20,용산구,2409,4756522.19,49930,2022-08-10,Wednesday,False,28.5,21.3,24.9,86.4,19.601
21,은평구,2716,5546605.99,54562,2022-08-10,Wednesday,False,28.5,21.3,24.9,86.4,19.601
22,종로구,4584,9352853.74,99067,2022-08-10,Wednesday,False,28.5,21.3,24.9,86.4,19.601
23,중구,3056,6776840.95,65345,2022-08-10,Wednesday,False,28.5,21.3,24.9,86.4,19.601
24,중랑구,2951,5671215.26,54187,2022-08-10,Wednesday,False,28.5,21.3,24.9,86.4,19.601
