index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,5042,18165231.89,143076,2022-08-26,Friday,False,28.0,20.0,23.9,74.8,0.0
1,강동구,7904,17508382.1,162067,2022-08-26,Friday,False,28.0,20.0,23.9,74.8,0.0
2,강북구,2467,6530955.0200000005,56234,2022-08-26,Friday,False,28.0,20.0,23.9,74.8,0.0
3,강서구,20208,38803854.62,333354,2022-08-26,Friday,False,28.0,20.0,23.9,74.8,0.0
4,관악구,4062,11099364.19,91222,2022-08-26,Friday,False,28.0,20.0,23.9,74.8,0.0
5,광진구,8366,21996733.93,192226,2022-08-26,Friday,False,28.0,20.0,23.9,74.8,0.0
6,구로구,6568,18056733.44,141876,2022-08-26,Friday,False,28.0,20.0,23.9,74.8,0.0
7,금천구,3115,8155278.29,61159,2022-08-26,Friday,False,28.0,20.0,23.9,74.8,0.0
8,노원구,10109,25135628.56,207405,2022-08-26,Friday,False,28.0,20.0,23.9,74.8,0.0
9,도봉구,3607,10161699.19,79155,2022-08-26,Friday,False,28.0,20.0,23.9,74.8,0.0
10,동대문구,6058,15887524.03,132127,2022-08-26,Friday,False,28.0,20.0,23.9,74.8,0.0
11,동작구,4071,12834751.13,109782,2022-08-26,Friday,False,28.0,20.0,23.9,74.8,0.0
12,마포구,9583,30702749.62,261723,2022-08-26,Friday,False,28.0,20.0,23.9,74.8,0.0
13,서대문구,3508,11131202.0,86969,2022-08-26,Friday,False,28.0,20.0,23.9,74.8,0.0
14,서초구,6509,23010217.26,204777,2022-08-26,Friday,False,28.0,20.0,23.9,74.8,0.0
15,성동구,6884,22639872.34,183736,2022-08-26,Friday,False,28.0,20.0,23.9,74.8,0.0
16,성북구,4298,11335650.91,93368,2022-08-26,Friday,False,28.0,20.0,23.9,74.8,0.0
17,송파구,15838,40053991.98,360846,2022-08-26,Friday,False,28.0,20.0,23.9,74.8,0.0
18,양천구,10037,21201205.29,190107,2022-08-26,Friday,False,28.0,20.0,23.9,74.8,0.0
19,영등포구,14916,42054829.06,362885,2022-08-26,Friday,False,28.0,20.0,23.9,74.8,0.0
20,용산구,4073,15095518.94,126517,2022-08-26,Friday,False,28.0,20.0,23.9,74.8,0.0
21,은평구,4633,12003943.64,100514,2022-08-26,Friday,False,28.0,20.0,23.9,74.8,0.0
22,종로구,6196,14161690.66,135489,2022-08-26,Friday,False,28.0,20.0,23.9,74.8,0.0
23,중구,4226,10175241.15,94676,2022-08-26,Friday,False,28.0,20.0,23.9,74.8,0.0
24,중랑구,5004,12314295.13,101995,2022-08-26,Friday,False,28.0,20.0,23.9,74.8,0.0
