index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,2779,10824475.98,85702,2022-08-07,Sunday,False,31.6,27.1,34.8,82.4,0.856
1,강동구,4588,11335421.57,103415,2022-08-07,Sunday,False,31.6,27.1,34.8,82.4,0.856
2,강북구,1715,4715843.79,38960,2022-08-07,Sunday,False,31.6,27.1,34.8,82.4,0.856
3,강서구,10372,21926791.47,184576,2022-08-07,Sunday,False,31.6,27.1,34.8,82.4,0.856
4,관악구,3172,10158567.2,78884,2022-08-07,Sunday,False,31.6,27.1,34.8,82.4,0.856
5,광진구,4836,13448872.18,113507,2022-08-07,Sunday,False,31.6,27.1,34.8,82.4,0.856
6,구로구,3451,10865144.24,87276,2022-08-07,Sunday,False,31.6,27.1,34.8,82.4,0.856
7,금천구,1222,3740171.27,29657,2022-08-07,Sunday,False,31.6,27.1,34.8,82.4,0.856
8,노원구,6428,17181977.23,138018,2022-08-07,Sunday,False,31.6,27.1,34.8,82.4,0.856
9,도봉구,2349,7703086.74,55669,2022-08-07,Sunday,False,31.6,27.1,34.8,82.4,0.856
10,동대문구,3159,9407980.56,77342,2022-08-07,Sunday,False,31.6,27.1,34.8,82.4,0.856
11,동작구,2301,7468470.26,59073,2022-08-07,Sunday,False,31.6,27.1,34.8,82.4,0.856
12,마포구,5130,17386229.73,143279,2022-08-07,Sunday,False,31.6,27.1,34.8,82.4,0.856
13,서대문구,2155,7748746.62,60474,2022-08-07,Sunday,False,31.6,27.1,34.8,82.4,0.856
14,서초구,3057,11606774.53,95446,2022-08-07,Sunday,False,31.6,27.1,34.8,82.4,0.856
15,성동구,3387,13263428.29,105778,2022-08-07,Sunday,False,31.6,27.1,34.8,82.4,0.856
16,성북구,2558,7478246.63,59765,2022-08-07,Sunday,False,31.6,27.1,34.8,82.4,0.856
17,송파구,8957,24348819.68,211154,2022-08-07,Sunday,False,31.6,27.1,34.8,82.4,0.856
18,양천구,5902,13024012.23,117592,2022-08-07,Sunday,False,31.6,27.1,34.8,82.4,0.856
19,영등포구,7364,21670356.57,187744,2022-08-07,Sunday,False,31.6,27.1,34.8,82.4,0.856
20,용산구,2284,8652818.66,67598,2022-08-07,Sunday,False,31.6,27.1,34.8,82.4,0.856
21,은평구,2751,7793137.01,64877,2022-08-07,Sunday,False,31.6,27.1,34.8,82.4,0.856
22,종로구,3101,7677787.18,73739,2022-08-07,Sunday,False,31.6,27.1,34.8,82.4,0.856
23,중구,1904,4797760.16,43336,2022-08-07,Sunday,False,31.6,27.1,34.8,82.4,0.856
24,중랑구,3017,7838320.14,64975,2022-08-07,Sunday,False,31.6,27.1,34.8,82.4,0.856
