index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,4498,15093429.95,119308,2022-08-04,Thursday,False,32.5,26.1,33.3,79.5,0.014
1,강동구,6622,13996739.52,132503,2022-08-04,Thursday,False,32.5,26.1,33.3,79.5,0.014
2,강북구,1999,4893929.14,41182,2022-08-04,Thursday,False,32.5,26.1,33.3,79.5,0.014
3,강서구,17391,31138376.72,264863,2022-08-04,Thursday,False,32.5,26.1,33.3,79.5,0.014
4,관악구,4010,11068216.46,91251,2022-08-04,Thursday,False,32.5,26.1,33.3,79.5,0.014
5,광진구,6993,16441319.03,141153,2022-08-04,Thursday,False,32.5,26.1,33.3,79.5,0.014
6,구로구,5661,14657708.24,117033,2022-08-04,Thursday,False,32.5,26.1,33.3,79.5,0.014
7,금천구,2555,6784144.03,50603,2022-08-04,Thursday,False,32.5,26.1,33.3,79.5,0.014
8,노원구,8525,20394511.26,167162,2022-08-04,Thursday,False,32.5,26.1,33.3,79.5,0.014
9,도봉구,3119,9032588.79,69588,2022-08-04,Thursday,False,32.5,26.1,33.3,79.5,0.014
10,동대문구,5186,13311627.5,110286,2022-08-04,Thursday,False,32.5,26.1,33.3,79.5,0.014
11,동작구,3196,9102561.53,73413,2022-08-04,Thursday,False,32.5,26.1,33.3,79.5,0.014
12,마포구,7743,22336105.48,193870,2022-08-04,Thursday,False,32.5,26.1,33.3,79.5,0.014
13,서대문구,3139,9976994.5,77199,2022-08-04,Thursday,False,32.5,26.1,33.3,79.5,0.014
14,서초구,4742,15108095.21,124996,2022-08-04,Thursday,False,32.5,26.1,33.3,79.5,0.014
15,성동구,5571,16787829.77,134639,2022-08-04,Thursday,False,32.5,26.1,33.3,79.5,0.014
16,성북구,3378,9044240.97,74169,2022-08-04,Thursday,False,32.5,26.1,33.3,79.5,0.014
17,송파구,13249,30792465.61,273838,2022-08-04,Thursday,False,32.5,26.1,33.3,79.5,0.014
18,양천구,8502,17087434.73,156625,2022-08-04,Thursday,False,32.5,26.1,33.3,79.5,0.014
19,영등포구,11911,31044560.63,265158,2022-08-04,Thursday,False,32.5,26.1,33.3,79.5,0.014
20,용산구,2961,9695854.07,78204,2022-08-04,Thursday,False,32.5,26.1,33.3,79.5,0.014
21,은평구,3857,9206214.97,75190,2022-08-04,Thursday,False,32.5,26.1,33.3,79.5,0.014
22,종로구,5780,12230388.16,121159,2022-08-04,Thursday,False,32.5,26.1,33.3,79.5,0.014
23,중구,3927,9176050.01,86113,2022-08-04,Thursday,False,32.5,26.1,33.3,79.5,0.014
24,중랑구,4292,9810577.74,83702,2022-08-04,Thursday,False,32.5,26.1,33.3,79.5,0.014
