STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,2713,7264981.3,69565,2023-07-16
강동구,4587,9648661.87,94079,2023-07-16
강북구,1615,4065642.49,36529,2023-07-16
강서구,10425,18049624.01,171176,2023-07-16
관악구,2660,5383353.48,53754,2023-07-16
광진구,4615,9986954.04,92503,2023-07-16
구로구,3385,7788579.56,70498,2023-07-16
금천구,1331,3418447.78,28870,2023-07-16
노원구,5941,15434238.06,130004,2023-07-16
도봉구,2197,6300558.26,51911,2023-07-16
동대문구,3485,8796356.82,78793,2023-07-16
동작구,2091,5022618.53,47775,2023-07-16
마포구,4629,11867596.99,117425,2023-07-16
서대문구,1971,6037620.18,50130,2023-07-16
서초구,2450,6184999.04,58015,2023-07-16
성동구,3128,8250774.76,78236,2023-07-16
성북구,2407,6320314.8,54981,2023-07-16
송파구,8484,20505388.4,194187,2023-07-16
양천구,5826,10901251.3,105133,2023-07-16
영등포구,7022,15506485.97,157899,2023-07-16
용산구,1930,4734810.25,45504,2023-07-16
은평구,2702,6347191.65,56391,2023-07-16
종로구,2807,6660890.34,64648,2023-07-16
중구,1908,4749338.84,45903,2023-07-16
중랑구,3041,7017214.33,60080,2023-07-16
