STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,4869,14871887.78,121482,2023-07-20
강동구,7167,14274619.17,138587,2023-07-20
강북구,2443,5938902.29,53743,2023-07-20
강서구,21556,35910880.26,308477,2023-07-20
관악구,4314,11219211.69,88309,2023-07-20
광진구,7678,17147825.91,150970,2023-07-20
구로구,7218,17268246.27,136471,2023-07-20
금천구,3529,8180514.4,61310,2023-07-20
노원구,9924,21629300.68,186246,2023-07-20
도봉구,3557,9094535.11,71852,2023-07-20
동대문구,6111,14891677.82,127340,2023-07-20
동작구,3331,9048825.05,70650,2023-07-20
마포구,7996,21632016.0,187474,2023-07-20
서대문구,3318,9893963.67,74232,2023-07-20
서초구,4981,13911518.56,113564,2023-07-20
성동구,6354,17630034.15,146829,2023-07-20
성북구,3947,9669853.43,80973,2023-07-20
송파구,14597,31468244.76,290251,2023-07-20
양천구,10112,19498631.41,176402,2023-07-20
영등포구,14334,33497547.11,295437,2023-07-20
용산구,3090,9145149.42,72227,2023-07-20
은평구,4160,8947271.91,75546,2023-07-20
종로구,5949,12248505.92,117928,2023-07-20
중구,4410,10530738.34,101062,2023-07-20
중랑구,4926,10761341.46,88605,2023-07-20
