STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,5338,15744042.96,131352,2023-07-19
강동구,7707,15442100.38,147110,2023-07-19
강북구,2453,5928770.73,53318,2023-07-19
강서구,21640,36264731.97,305828,2023-07-19
관악구,4356,11707422.12,94671,2023-07-19
광진구,7882,17919970.66,158073,2023-07-19
구로구,7257,16761675.48,132107,2023-07-19
금천구,3546,8456585.74,63153,2023-07-19
노원구,9962,22570547.13,190735,2023-07-19
도봉구,3474,9195264.53,72132,2023-07-19
동대문구,6428,15483361.01,132036,2023-07-19
동작구,3599,9480917.69,75995,2023-07-19
마포구,8321,23233979.04,200086,2023-07-19
서대문구,3422,9981199.32,76909,2023-07-19
서초구,5114,14093666.6,116064,2023-07-19
성동구,6481,18776631.04,155168,2023-07-19
성북구,4149,10412194.29,83478,2023-07-19
송파구,14292,31514874.22,291413,2023-07-19
양천구,9965,19136591.39,175191,2023-07-19
영등포구,14728,34201327.77,307714,2023-07-19
용산구,3178,9050729.01,72464,2023-07-19
은평구,4440,10328715.42,87936,2023-07-19
종로구,6115,12781734.01,123567,2023-07-19
중구,4339,10107986.84,97095,2023-07-19
중랑구,5038,11035016.56,92049,2023-07-19
