index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,2473,5448379.19,63657,2023-11-19,Sunday,False,13.5,-0.2,4.4,68.5,0.0
1,강동구,3750,6062938.82,77409,2023-11-19,Sunday,False,13.5,-0.2,4.4,68.5,0.0
2,강북구,1325,2437113.21,28023,2023-11-19,Sunday,False,13.5,-0.2,4.4,68.5,0.0
3,강서구,8861,12847834.89,136381,2023-11-19,Sunday,False,13.5,-0.2,4.4,68.5,0.0
4,관악구,2269,4111588.01,48984,2023-11-19,Sunday,False,13.5,-0.2,4.4,68.5,0.0
5,광진구,4181,7044950.72,83474,2023-11-19,Sunday,False,13.5,-0.2,4.4,68.5,0.0
6,구로구,3569,6489455.58,69527,2023-11-19,Sunday,False,13.5,-0.2,4.4,68.5,0.0
7,금천구,1100,2131958.98,22478,2023-11-19,Sunday,False,13.5,-0.2,4.4,68.5,0.0
8,노원구,5711,9590360.35,107771,2023-11-19,Sunday,False,13.5,-0.2,4.4,68.5,0.0
9,도봉구,2038,3777536.02,41122,2023-11-19,Sunday,False,13.5,-0.2,4.4,68.5,0.0
10,동대문구,3009,5402956.74,65705,2023-11-19,Sunday,False,13.5,-0.2,4.4,68.5,0.0
11,동작구,1843,3661863.77,42856,2023-11-19,Sunday,False,13.5,-0.2,4.4,68.5,0.0
12,마포구,4272,8589241.0,108599,2023-11-19,Sunday,False,13.5,-0.2,4.4,68.5,0.0
13,서대문구,1723,3647233.12,39583,2023-11-19,Sunday,False,13.5,-0.2,4.4,68.5,0.0
14,서초구,2345,5259668.06,58301,2023-11-19,Sunday,False,13.5,-0.2,4.4,68.5,0.0
15,성동구,3055,6746960.44,78447,2023-11-19,Sunday,False,13.5,-0.2,4.4,68.5,0.0
16,성북구,2139,3823493.49,42955,2023-11-19,Sunday,False,13.5,-0.2,4.4,68.5,0.0
17,송파구,7450,13499141.61,166833,2023-11-19,Sunday,False,13.5,-0.2,4.4,68.5,0.0
18,양천구,5522,8485210.18,99294,2023-11-19,Sunday,False,13.5,-0.2,4.4,68.5,0.0
19,영등포구,6561,11159004.46,137438,2023-11-19,Sunday,False,13.5,-0.2,4.4,68.5,0.0
20,용산구,1809,4075556.44,43865,2023-11-19,Sunday,False,13.5,-0.2,4.4,68.5,0.0
21,은평구,2399,4354834.72,49230,2023-11-19,Sunday,False,13.5,-0.2,4.4,68.5,0.0
22,종로구,2735,4512105.58,54458,2023-11-19,Sunday,False,13.5,-0.2,4.4,68.5,0.0
23,중구,1783,3399058.99,41159,2023-11-19,Sunday,False,13.5,-0.2,4.4,68.5,0.0
24,중랑구,2658,4788479.38,52097,2023-11-19,Sunday,False,13.5,-0.2,4.4,68.5,0.0
