STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,3884,12925624.19,100916,2023-03-20
강동구,5641,11456872.5,104574,2023-03-20
강북구,1948,4718242.07,41051,2023-03-20
강서구,14590,25032908.55,208895,2023-03-20
관악구,2868,6912002.64,58569,2023-03-20
광진구,6537,14666526.79,126618,2023-03-20
구로구,5018,12460867.84,95976,2023-03-20
금천구,2438,6360213.48,46669,2023-03-20
노원구,8072,17727868.69,150149,2023-03-20
도봉구,2746,6624165.97,54226,2023-03-20
동대문구,5102,12302035.52,100605,2023-03-20
동작구,2652,7334998.53,57487,2023-03-20
마포구,6505,17414911.43,146416,2023-03-20
서대문구,2832,7990412.19,60145,2023-03-20
서초구,3614,11410354.82,90977,2023-03-20
성동구,5665,16682617.28,132522,2023-03-20
성북구,3332,7886900.91,67105,2023-03-20
송파구,12905,29041056.01,254500,2023-03-20
양천구,6972,13636965.57,121290,2023-03-20
영등포구,10569,25905642.29,217636,2023-03-20
용산구,2385,7662991.34,57693,2023-03-20
은평구,3140,6899547.31,59917,2023-03-20
종로구,4922,10426427.15,97724,2023-03-20
중구,3464,7964532.72,73129,2023-03-20
중랑구,3788,8952913.13,73010,2023-03-20
