index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,5197,19492724.67,149224,2022-05-02,Monday,False,19.0,9.3,14.0,58.6,0.0
1,강동구,6514,14403117.81,128504,2022-05-02,Monday,False,19.0,9.3,14.0,58.6,0.0
2,강북구,2327,6273334.4,52544,2022-05-02,Monday,False,19.0,9.3,14.0,58.6,0.0
3,강서구,16882,33923666.43,276825,2022-05-02,Monday,False,19.0,9.3,14.0,58.6,0.0
4,관악구,4458,12954680.5,104156,2022-05-02,Monday,False,19.0,9.3,14.0,58.6,0.0
5,광진구,7528,19362864.58,161292,2022-05-02,Monday,False,19.0,9.3,14.0,58.6,0.0
6,구로구,5873,18091206.11,133256,2022-05-02,Monday,False,19.0,9.3,14.0,58.6,0.0
7,금천구,2749,8705525.36,62145,2022-05-02,Monday,False,19.0,9.3,14.0,58.6,0.0
8,노원구,8822,22077366.12,175692,2022-05-02,Monday,False,19.0,9.3,14.0,58.6,0.0
9,도봉구,3100,9006118.19,65568,2022-05-02,Monday,False,19.0,9.3,14.0,58.6,0.0
10,동대문구,5904,16542415.51,133597,2022-05-02,Monday,False,19.0,9.3,14.0,58.6,0.0
11,동작구,3326,10961877.93,88077,2022-05-02,Monday,False,19.0,9.3,14.0,58.6,0.0
12,마포구,8451,27190507.14,224679,2022-05-02,Monday,False,19.0,9.3,14.0,58.6,0.0
13,서대문구,3440,10899056.99,82675,2022-05-02,Monday,False,19.0,9.3,14.0,58.6,0.0
14,서초구,4768,17241273.91,135217,2022-05-02,Monday,False,19.0,9.3,14.0,58.6,0.0
15,성동구,6442,21505196.99,167270,2022-05-02,Monday,False,19.0,9.3,14.0,58.6,0.0
16,성북구,4151,11552933.67,91621,2022-05-02,Monday,False,19.0,9.3,14.0,58.6,0.0
17,송파구,14008,35654705.36,304418,2022-05-02,Monday,False,19.0,9.3,14.0,58.6,0.0
18,양천구,7917,17937099.25,153716,2022-05-02,Monday,False,19.0,9.3,14.0,58.6,0.0
19,영등포구,12546,38267237.06,307003,2022-05-02,Monday,False,19.0,9.3,14.0,58.6,0.0
20,용산구,3223,12780045.63,95842,2022-05-02,Monday,False,19.0,9.3,14.0,58.6,0.0
21,은평구,3888,10108266.92,82850,2022-05-02,Monday,False,19.0,9.3,14.0,58.6,0.0
22,종로구,6021,14390164.1,128607,2022-05-02,Monday,False,19.0,9.3,14.0,58.6,0.0
23,중구,3892,10563135.85,91463,2022-05-02,Monday,False,19.0,9.3,14.0,58.6,0.0
24,중랑구,4416,11212726.54,92910,2022-05-02,Monday,False,19.0,9.3,14.0,58.6,0.0
