index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,2730,11166239.9,100048,2022-03-09,Wednesday,False,14.1,1.6,6.2,68.8,0.0
1,강동구,3487,9529808.91,98041,2022-03-09,Wednesday,False,14.1,1.6,6.2,68.8,0.0
2,강북구,1412,4057185.28,40285,2022-03-09,Wednesday,False,14.1,1.6,6.2,68.8,0.0
3,강서구,7949,19052280.08,177696,2022-03-09,Wednesday,False,14.1,1.6,6.2,68.8,0.0
4,관악구,2876,10596426.98,91614,2022-03-09,Wednesday,False,14.1,1.6,6.2,68.8,0.0
5,광진구,4589,15135915.68,139871,2022-03-09,Wednesday,False,14.1,1.6,6.2,68.8,0.0
6,구로구,2953,11409099.99,96046,2022-03-09,Wednesday,False,14.1,1.6,6.2,68.8,0.0
7,금천구,1184,4641743.58,38642,2022-03-09,Wednesday,False,14.1,1.6,6.2,68.8,0.0
8,노원구,4772,14237321.62,125047,2022-03-09,Wednesday,False,14.1,1.6,6.2,68.8,0.0
9,도봉구,1853,6665030.56,53016,2022-03-09,Wednesday,False,14.1,1.6,6.2,68.8,0.0
10,동대문구,3134,9862669.29,88024,2022-03-09,Wednesday,False,14.1,1.6,6.2,68.8,0.0
11,동작구,1992,7781045.95,72884,2022-03-09,Wednesday,False,14.1,1.6,6.2,68.8,0.0
12,마포구,5595,21673751.6,210414,2022-03-09,Wednesday,False,14.1,1.6,6.2,68.8,0.0
13,서대문구,2098,8109327.92,71071,2022-03-09,Wednesday,False,14.1,1.6,6.2,68.8,0.0
14,서초구,3184,14060710.94,127697,2022-03-09,Wednesday,False,14.1,1.6,6.2,68.8,0.0
15,성동구,4052,16279922.9,150201,2022-03-09,Wednesday,False,14.1,1.6,6.2,68.8,0.0
16,성북구,2536,7794382.52,69940,2022-03-09,Wednesday,False,14.1,1.6,6.2,68.8,0.0
17,송파구,8242,24954001.8,243643,2022-03-09,Wednesday,False,14.1,1.6,6.2,68.8,0.0
18,양천구,4355,11880213.73,114933,2022-03-09,Wednesday,False,14.1,1.6,6.2,68.8,0.0
19,영등포구,7437,27784028.46,258861,2022-03-09,Wednesday,False,14.1,1.6,6.2,68.8,0.0
20,용산구,2542,9960976.59,90848,2022-03-09,Wednesday,False,14.1,1.6,6.2,68.8,0.0
21,은평구,2338,7581840.6,68451,2022-03-09,Wednesday,False,14.1,1.6,6.2,68.8,0.0
22,종로구,2969,7398062.39,75273,2022-03-09,Wednesday,False,14.1,1.6,6.2,68.8,0.0
23,중구,1903,4964746.26,48558,2022-03-09,Wednesday,False,14.1,1.6,6.2,68.8,0.0
24,중랑구,2438,7401604.4,66019,2022-03-09,Wednesday,False,14.1,1.6,6.2,68.8,0.0
