index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,2406,7421589.06,62145,2022-03-18,Friday,False,9.6,5.7,4.9,61.4,1.145
1,강동구,3234,6024736.31,61891,2022-03-18,Friday,False,9.6,5.7,4.9,61.4,1.145
2,강북구,1233,3081300.54,27234,2022-03-18,Friday,False,9.6,5.7,4.9,61.4,1.145
3,강서구,8667,13712240.89,134338,2022-03-18,Friday,False,9.6,5.7,4.9,61.4,1.145
4,관악구,2128,5486236.33,47056,2022-03-18,Friday,False,9.6,5.7,4.9,61.4,1.145
5,광진구,3652,7281633.56,69250,2022-03-18,Friday,False,9.6,5.7,4.9,61.4,1.145
6,구로구,2962,7217558.74,62166,2022-03-18,Friday,False,9.6,5.7,4.9,61.4,1.145
7,금천구,1426,3412542.85,27412,2022-03-18,Friday,False,9.6,5.7,4.9,61.4,1.145
8,노원구,4573,10018150.24,88751,2022-03-18,Friday,False,9.6,5.7,4.9,61.4,1.145
9,도봉구,1613,3824872.57,32379,2022-03-18,Friday,False,9.6,5.7,4.9,61.4,1.145
10,동대문구,3000,6869138.68,61779,2022-03-18,Friday,False,9.6,5.7,4.9,61.4,1.145
11,동작구,1387,3711702.23,32607,2022-03-18,Friday,False,9.6,5.7,4.9,61.4,1.145
12,마포구,4109,10018213.72,93263,2022-03-18,Friday,False,9.6,5.7,4.9,61.4,1.145
13,서대문구,1790,4696991.56,37818,2022-03-18,Friday,False,9.6,5.7,4.9,61.4,1.145
14,서초구,2297,6535619.99,58261,2022-03-18,Friday,False,9.6,5.7,4.9,61.4,1.145
15,성동구,3031,8239581.75,69263,2022-03-18,Friday,False,9.6,5.7,4.9,61.4,1.145
16,성북구,2139,5039736.81,43601,2022-03-18,Friday,False,9.6,5.7,4.9,61.4,1.145
17,송파구,6884,14390576.7,135185,2022-03-18,Friday,False,9.6,5.7,4.9,61.4,1.145
18,양천구,4277,8105853.8,80044,2022-03-18,Friday,False,9.6,5.7,4.9,61.4,1.145
19,영등포구,6305,15289816.14,135429,2022-03-18,Friday,False,9.6,5.7,4.9,61.4,1.145
20,용산구,1522,4502971.96,37355,2022-03-18,Friday,False,9.6,5.7,4.9,61.4,1.145
21,은평구,1979,4248900.29,39822,2022-03-18,Friday,False,9.6,5.7,4.9,61.4,1.145
22,종로구,3134,6231822.36,63992,2022-03-18,Friday,False,9.6,5.7,4.9,61.4,1.145
23,중구,2005,4384359.13,43918,2022-03-18,Friday,False,9.6,5.7,4.9,61.4,1.145
24,중랑구,2097,4156123.37,37204,2022-03-18,Friday,False,9.6,5.7,4.9,61.4,1.145
