index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,5865,20190055.21,155180,2023-05-17,Wednesday,False,28.2,18.6,23.3,60.6,0.0
1,강동구,8348,17692827.94,162128,2023-05-17,Wednesday,False,28.2,18.6,23.3,60.6,0.0
2,강북구,2726,6786529.93,58150,2023-05-17,Wednesday,False,28.2,18.6,23.3,60.6,0.0
3,강서구,23057,43188384.17,350620,2023-05-17,Wednesday,False,28.2,18.6,23.3,60.6,0.0
4,관악구,4755,13145607.86,101826,2023-05-17,Wednesday,False,28.2,18.6,23.3,60.6,0.0
5,광진구,9044,22245112.81,185638,2023-05-17,Wednesday,False,28.2,18.6,23.3,60.6,0.0
6,구로구,7677,20064056.22,150472,2023-05-17,Wednesday,False,28.2,18.6,23.3,60.6,0.0
7,금천구,3689,9842564.27,69345,2023-05-17,Wednesday,False,28.2,18.6,23.3,60.6,0.0
8,노원구,11802,26292639.27,219536,2023-05-17,Wednesday,False,28.2,18.6,23.3,60.6,0.0
9,도봉구,4018,10239749.14,81978,2023-05-17,Wednesday,False,28.2,18.6,23.3,60.6,0.0
10,동대문구,7066,18400523.66,153238,2023-05-17,Wednesday,False,28.2,18.6,23.3,60.6,0.0
11,동작구,4046,12199136.2,93363,2023-05-17,Wednesday,False,28.2,18.6,23.3,60.6,0.0
12,마포구,9245,28809398.9,239000,2023-05-17,Wednesday,False,28.2,18.6,23.3,60.6,0.0
13,서대문구,3919,12129642.63,89470,2023-05-17,Wednesday,False,28.2,18.6,23.3,60.6,0.0
14,서초구,6032,19723631.38,155257,2023-05-17,Wednesday,False,28.2,18.6,23.3,60.6,0.0
15,성동구,7501,23435739.94,183222,2023-05-17,Wednesday,False,28.2,18.6,23.3,60.6,0.0
16,성북구,4935,12492341.55,100408,2023-05-17,Wednesday,False,28.2,18.6,23.3,60.6,0.0
17,송파구,17586,42466469.63,368812,2023-05-17,Wednesday,False,28.2,18.6,23.3,60.6,0.0
18,양천구,10593,22267406.04,187066,2023-05-17,Wednesday,False,28.2,18.6,23.3,60.6,0.0
19,영등포구,15691,42648257.39,344843,2023-05-17,Wednesday,False,28.2,18.6,23.3,60.6,0.0
20,용산구,4062,13668508.19,104345,2023-05-17,Wednesday,False,28.2,18.6,23.3,60.6,0.0
21,은평구,4560,10863015.2,88194,2023-05-17,Wednesday,False,28.2,18.6,23.3,60.6,0.0
22,종로구,6948,15460464.94,143100,2023-05-17,Wednesday,False,28.2,18.6,23.3,60.6,0.0
23,중구,4760,11744768.76,106311,2023-05-17,Wednesday,False,28.2,18.6,23.3,60.6,0.0
24,중랑구,5586,13436763.45,107360,2023-05-17,Wednesday,False,28.2,18.6,23.3,60.6,0.0
