index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,5960,21066895.13,163191,2023-05-08,Monday,False,21.7,7.9,14.8,53.0,0.0
1,강동구,7514,16447555.87,156886,2023-05-08,Monday,False,21.7,7.9,14.8,53.0,0.0
2,강북구,2528,6303370.64,53226,2023-05-08,Monday,False,21.7,7.9,14.8,53.0,0.0
3,강서구,20511,38755151.73,320292,2023-05-08,Monday,False,21.7,7.9,14.8,53.0,0.0
4,관악구,4412,12335486.29,100946,2023-05-08,Monday,False,21.7,7.9,14.8,53.0,0.0
5,광진구,8566,20335318.46,181171,2023-05-08,Monday,False,21.7,7.9,14.8,53.0,0.0
6,구로구,7298,19535279.31,146121,2023-05-08,Monday,False,21.7,7.9,14.8,53.0,0.0
7,금천구,3345,8971046.88,63767,2023-05-08,Monday,False,21.7,7.9,14.8,53.0,0.0
8,노원구,10778,24128206.1,205294,2023-05-08,Monday,False,21.7,7.9,14.8,53.0,0.0
9,도봉구,3706,9348145.54,77545,2023-05-08,Monday,False,21.7,7.9,14.8,53.0,0.0
10,동대문구,6697,17075858.06,144517,2023-05-08,Monday,False,21.7,7.9,14.8,53.0,0.0
11,동작구,3750,11378182.36,89326,2023-05-08,Monday,False,21.7,7.9,14.8,53.0,0.0
12,마포구,8892,27427359.47,223589,2023-05-08,Monday,False,21.7,7.9,14.8,53.0,0.0
13,서대문구,3534,10307916.6,79689,2023-05-08,Monday,False,21.7,7.9,14.8,53.0,0.0
14,서초구,5443,18440653.08,145005,2023-05-08,Monday,False,21.7,7.9,14.8,53.0,0.0
15,성동구,7324,22774808.46,182616,2023-05-08,Monday,False,21.7,7.9,14.8,53.0,0.0
16,성북구,4584,11337246.09,93386,2023-05-08,Monday,False,21.7,7.9,14.8,53.0,0.0
17,송파구,15789,38710312.79,332324,2023-05-08,Monday,False,21.7,7.9,14.8,53.0,0.0
18,양천구,9567,20636147.08,182650,2023-05-08,Monday,False,21.7,7.9,14.8,53.0,0.0
19,영등포구,14716,41567457.43,329717,2023-05-08,Monday,False,21.7,7.9,14.8,53.0,0.0
20,용산구,3511,12249211.86,92038,2023-05-08,Monday,False,21.7,7.9,14.8,53.0,0.0
21,은평구,4208,10135306.48,85415,2023-05-08,Monday,False,21.7,7.9,14.8,53.0,0.0
22,종로구,6365,14627427.39,133171,2023-05-08,Monday,False,21.7,7.9,14.8,53.0,0.0
23,중구,4559,11763545.15,103623,2023-05-08,Monday,False,21.7,7.9,14.8,53.0,0.0
24,중랑구,5093,11923785.06,97673,2023-05-08,Monday,False,21.7,7.9,14.8,53.0,0.0
