STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,5373,19364573.06,169311,2023-09-02
강동구,7136,17217839.49,169606,2023-09-02
강북구,2478,7017519.14,59019,2023-09-02
강서구,17443,36034438.38,316236,2023-09-02
관악구,4428,13293539.49,107916,2023-09-02
광진구,8365,23691160.98,210190,2023-09-02
구로구,6326,18959516.9,153101,2023-09-02
금천구,2280,7010796.47,57287,2023-09-02
노원구,9916,26047584.9,218843,2023-09-02
도봉구,3770,11532374.44,94357,2023-09-02
동대문구,5718,16483832.31,139842,2023-09-02
동작구,3946,13427611.22,113135,2023-09-02
마포구,9402,33582440.01,306650,2023-09-02
서대문구,3366,12179670.36,97114,2023-09-02
서초구,5205,19944803.26,173482,2023-09-02
성동구,6215,24036973.3,204644,2023-09-02
성북구,4243,12058293.39,99338,2023-09-02
송파구,15004,41401141.54,388510,2023-09-02
양천구,10172,22300807.31,204754,2023-09-02
영등포구,14338,44237481.32,410283,2023-09-02
용산구,4262,16297812.51,138167,2023-09-02
은평구,4692,13829937.18,115029,2023-09-02
종로구,5225,11989131.64,114981,2023-09-02
중구,3148,8078653.09,79418,2023-09-02
중랑구,4917,12973169.85,105646,2023-09-02
