index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,6908,22303179.49,183323,2023-09-22,26.5,15.1,20.3,68.8
1,강동구,8939,18884795.01,178542,2023-09-22,26.5,15.1,20.3,68.8
2,강북구,3023,7413513.07,65481,2023-09-22,26.5,15.1,20.3,68.8
3,강서구,25214,45224694.67,394689,2023-09-22,26.5,15.1,20.3,68.8
4,관악구,4911,13361704.35,108547,2023-09-22,26.5,15.1,20.3,68.8
5,광진구,10596,25627101.54,233256,2023-09-22,26.5,15.1,20.3,68.8
6,구로구,8663,21765466.41,171341,2023-09-22,26.5,15.1,20.3,68.8
7,금천구,3820,9594437.72,72085,2023-09-22,26.5,15.1,20.3,68.8
8,노원구,12405,28122782.38,235993,2023-09-22,26.5,15.1,20.3,68.8
9,도봉구,4329,11211183.71,88627,2023-09-22,26.5,15.1,20.3,68.8
10,동대문구,7144,18364792.17,152816,2023-09-22,26.5,15.1,20.3,68.8
11,동작구,4323,12987759.02,106442,2023-09-22,26.5,15.1,20.3,68.8
12,마포구,10434,31661712.73,276499,2023-09-22,26.5,15.1,20.3,68.8
13,서대문구,3884,11654925.03,89043,2023-09-22,26.5,15.1,20.3,68.8
14,서초구,6389,21130018.46,174958,2023-09-22,26.5,15.1,20.3,68.8
15,성동구,8590,26698285.35,226324,2023-09-22,26.5,15.1,20.3,68.8
16,성북구,5048,12812892.41,103544,2023-09-22,26.5,15.1,20.3,68.8
17,송파구,17907,43160519.57,400777,2023-09-22,26.5,15.1,20.3,68.8
18,양천구,12287,25101805.16,231016,2023-09-22,26.5,15.1,20.3,68.8
19,영등포구,18079,48075742.52,425102,2023-09-22,26.5,15.1,20.3,68.8
20,용산구,4509,14923178.35,122837,2023-09-22,26.5,15.1,20.3,68.8
21,은평구,5184,12398541.56,107373,2023-09-22,26.5,15.1,20.3,68.8
22,종로구,7168,15436861.91,151382,2023-09-22,26.5,15.1,20.3,68.8
23,중구,5098,12756892.29,120388,2023-09-22,26.5,15.1,20.3,68.8
24,중랑구,6148,14099158.01,114790,2023-09-22,26.5,15.1,20.3,68.8
