index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,5382,19069232.3,161749,2023-09-09,31.0,21.1,26.2,65.7
1,강동구,7482,17443230.23,167595,2023-09-09,31.0,21.1,26.2,65.7
2,강북구,2603,7305572.76,63800,2023-09-09,31.0,21.1,26.2,65.7
3,강서구,17835,36674087.8,320308,2023-09-09,31.0,21.1,26.2,65.7
4,관악구,4570,14122986.91,113603,2023-09-09,31.0,21.1,26.2,65.7
5,광진구,8765,24061338.0,208151,2023-09-09,31.0,21.1,26.2,65.7
6,구로구,6530,18782546.37,149756,2023-09-09,31.0,21.1,26.2,65.7
7,금천구,2240,6353314.4,50089,2023-09-09,31.0,21.1,26.2,65.7
8,노원구,9940,25320474.49,214974,2023-09-09,31.0,21.1,26.2,65.7
9,도봉구,3762,11420738.57,89085,2023-09-09,31.0,21.1,26.2,65.7
10,동대문구,5522,15424987.86,132565,2023-09-09,31.0,21.1,26.2,65.7
11,동작구,3821,12574820.78,107387,2023-09-09,31.0,21.1,26.2,65.7
12,마포구,9210,31691320.36,288994,2023-09-09,31.0,21.1,26.2,65.7
13,서대문구,3309,11770316.71,91184,2023-09-09,31.0,21.1,26.2,65.7
14,서초구,5197,19293238.31,167927,2023-09-09,31.0,21.1,26.2,65.7
15,성동구,6583,23558895.09,202965,2023-09-09,31.0,21.1,26.2,65.7
16,성북구,4051,11536254.7,94097,2023-09-09,31.0,21.1,26.2,65.7
17,송파구,15021,39990804.24,370232,2023-09-09,31.0,21.1,26.2,65.7
18,양천구,10192,22511483.1,209745,2023-09-09,31.0,21.1,26.2,65.7
19,영등포구,13483,40673817.82,367221,2023-09-09,31.0,21.1,26.2,65.7
20,용산구,4065,15490511.57,133317,2023-09-09,31.0,21.1,26.2,65.7
21,은평구,4692,13105707.68,109226,2023-09-09,31.0,21.1,26.2,65.7
22,종로구,4751,10820720.97,106188,2023-09-09,31.0,21.1,26.2,65.7
23,중구,3100,7688923.16,74990,2023-09-09,31.0,21.1,26.2,65.7
24,중랑구,5228,13790605.99,114963,2023-09-09,31.0,21.1,26.2,65.7
