index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,3774,14047718.85,119283,2023-09-03,Sunday,False,28.6,23.1,26.6,77.1,0.127
1,강동구,5756,14430087.34,134565,2023-09-03,Sunday,False,28.6,23.1,26.6,77.1,0.127
2,강북구,2059,5604846.69,47551,2023-09-03,Sunday,False,28.6,23.1,26.6,77.1,0.127
3,강서구,14729,32137600.58,271837,2023-09-03,Sunday,False,28.6,23.1,26.6,77.1,0.127
4,관악구,3996,12287570.09,98040,2023-09-03,Sunday,False,28.6,23.1,26.6,77.1,0.127
5,광진구,6760,19128984.62,165963,2023-09-03,Sunday,False,28.6,23.1,26.6,77.1,0.127
6,구로구,5305,15699091.709999999,125999,2023-09-03,Sunday,False,28.6,23.1,26.6,77.1,0.127
7,금천구,1753,5358599.79,42685,2023-09-03,Sunday,False,28.6,23.1,26.6,77.1,0.127
8,노원구,8152,22647566.48,186890,2023-09-03,Sunday,False,28.6,23.1,26.6,77.1,0.127
9,도봉구,3203,10276441.45,79224,2023-09-03,Sunday,False,28.6,23.1,26.6,77.1,0.127
10,동대문구,4736,14212030.05,117230,2023-09-03,Sunday,False,28.6,23.1,26.6,77.1,0.127
11,동작구,3207,11163439.54,90430,2023-09-03,Sunday,False,28.6,23.1,26.6,77.1,0.127
12,마포구,8091,29328278.87,259061,2023-09-03,Sunday,False,28.6,23.1,26.6,77.1,0.127
13,서대문구,2994,11697897.33,92608,2023-09-03,Sunday,False,28.6,23.1,26.6,77.1,0.127
14,서초구,4058,15564766.92,135591,2023-09-03,Sunday,False,28.6,23.1,26.6,77.1,0.127
15,성동구,4861,18900941.92,155614,2023-09-03,Sunday,False,28.6,23.1,26.6,77.1,0.127
16,성북구,3591,10144855.07,84657,2023-09-03,Sunday,False,28.6,23.1,26.6,77.1,0.127
17,송파구,11459,32221356.41,297908,2023-09-03,Sunday,False,28.6,23.1,26.6,77.1,0.127
18,양천구,8304,19338229.17,169035,2023-09-03,Sunday,False,28.6,23.1,26.6,77.1,0.127
19,영등포구,11663,35657268.18,313162,2023-09-03,Sunday,False,28.6,23.1,26.6,77.1,0.127
20,용산구,3508,13403932.35,109753,2023-09-03,Sunday,False,28.6,23.1,26.6,77.1,0.127
21,은평구,3899,11313945.21,93478,2023-09-03,Sunday,False,28.6,23.1,26.6,77.1,0.127
22,종로구,3923,9015944.77,85109,2023-09-03,Sunday,False,28.6,23.1,26.6,77.1,0.127
23,중구,2456,6164379.63,57513,2023-09-03,Sunday,False,28.6,23.1,26.6,77.1,0.127
24,중랑구,4101,10799577.54,89355,2023-09-03,Sunday,False,28.6,23.1,26.6,77.1,0.127
