index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,920,2440838.45,20573,2023-09-20,23.0,19.0,21.0,93.4
1,강동구,1533,2773208.72,25438,2023-09-20,23.0,19.0,21.0,93.4
2,강북구,715,1516880.8,13533,2023-09-20,23.0,19.0,21.0,93.4
3,강서구,5084,8288528.44,72773,2023-09-20,23.0,19.0,21.0,93.4
4,관악구,1238,2820092.24,23375,2023-09-20,23.0,19.0,21.0,93.4
5,광진구,1921,3548606.4,33079,2023-09-20,23.0,19.0,21.0,93.4
6,구로구,1509,3076526.9,26160,2023-09-20,23.0,19.0,21.0,93.4
7,금천구,635,1380077.97,10180,2023-09-20,23.0,19.0,21.0,93.4
8,노원구,2525,5108445.72,42937,2023-09-20,23.0,19.0,21.0,93.4
9,도봉구,913,2060128.8699999999,17133,2023-09-20,23.0,19.0,21.0,93.4
10,동대문구,1457,3425517.0,28705,2023-09-20,23.0,19.0,21.0,93.4
11,동작구,927,2264499.79,18086,2023-09-20,23.0,19.0,21.0,93.4
12,마포구,1715,4445945.07,36501,2023-09-20,23.0,19.0,21.0,93.4
13,서대문구,830,2147289.2600000002,15830,2023-09-20,23.0,19.0,21.0,93.4
14,서초구,877,2082885.82,17301,2023-09-20,23.0,19.0,21.0,93.4
15,성동구,1251,2991607.63,25314,2023-09-20,23.0,19.0,21.0,93.4
16,성북구,1092,2450900.4,18879,2023-09-20,23.0,19.0,21.0,93.4
17,송파구,2694,5442708.19,48539,2023-09-20,23.0,19.0,21.0,93.4
18,양천구,2287,4121992.42,38140,2023-09-20,23.0,19.0,21.0,93.4
19,영등포구,2703,5731502.6,51213,2023-09-20,23.0,19.0,21.0,93.4
20,용산구,671,1743816.92,14083,2023-09-20,23.0,19.0,21.0,93.4
21,은평구,1328,2756278.75,24235,2023-09-20,23.0,19.0,21.0,93.4
22,종로구,1050,2053537.15,22561,2023-09-20,23.0,19.0,21.0,93.4
23,중구,737,1629171.82,17334,2023-09-20,23.0,19.0,21.0,93.4
24,중랑구,1170,2309471.61,18528,2023-09-20,23.0,19.0,21.0,93.4
