index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,4096,15221912.38,130207,2022-10-22,Saturday,False,20.5,10.6,14.8,75.5,0.0
1,강동구,6538,15092941.2,147192,2022-10-22,Saturday,False,20.5,10.6,14.8,75.5,0.0
2,강북구,2304,6204671.69,54729,2022-10-22,Saturday,False,20.5,10.6,14.8,75.5,0.0
3,강서구,15751,32048626.79,280352,2022-10-22,Saturday,False,20.5,10.6,14.8,75.5,0.0
4,관악구,4142,12281651.84,101677,2022-10-22,Saturday,False,20.5,10.6,14.8,75.5,0.0
5,광진구,7073,18990356.62,168934,2022-10-22,Saturday,False,20.5,10.6,14.8,75.5,0.0
6,구로구,5469,16390607.51,135299,2022-10-22,Saturday,False,20.5,10.6,14.8,75.5,0.0
7,금천구,2038,6423460.07,53005,2022-10-22,Saturday,False,20.5,10.6,14.8,75.5,0.0
8,노원구,8601,21854953.98,192157,2022-10-22,Saturday,False,20.5,10.6,14.8,75.5,0.0
9,도봉구,3212,8544610.35,72604,2022-10-22,Saturday,False,20.5,10.6,14.8,75.5,0.0
10,동대문구,4654,12812141.02,114917,2022-10-22,Saturday,False,20.5,10.6,14.8,75.5,0.0
11,동작구,3516,11671069.39,99822,2022-10-22,Saturday,False,20.5,10.6,14.8,75.5,0.0
12,마포구,8809,28971311.07,266673,2022-10-22,Saturday,False,20.5,10.6,14.8,75.5,0.0
13,서대문구,2869,9591403.71,79927,2022-10-22,Saturday,False,20.5,10.6,14.8,75.5,0.0
14,서초구,4576,16508792.1,147806,2022-10-22,Saturday,False,20.5,10.6,14.8,75.5,0.0
15,성동구,5311,18803007.2,162318,2022-10-22,Saturday,False,20.5,10.6,14.8,75.5,0.0
16,성북구,3661,9969934.55,84704,2022-10-22,Saturday,False,20.5,10.6,14.8,75.5,0.0
17,송파구,14490,37726984.55,363286,2022-10-22,Saturday,False,20.5,10.6,14.8,75.5,0.0
18,양천구,9053,19798245.35,186018,2022-10-22,Saturday,False,20.5,10.6,14.8,75.5,0.0
19,영등포구,11639,35294390.32,322649,2022-10-22,Saturday,False,20.5,10.6,14.8,75.5,0.0
20,용산구,3448,12587692.69,108547,2022-10-22,Saturday,False,20.5,10.6,14.8,75.5,0.0
21,은평구,4073,11143281.77,96437,2022-10-22,Saturday,False,20.5,10.6,14.8,75.5,0.0
22,종로구,4484,10160212.18,107438,2022-10-22,Saturday,False,20.5,10.6,14.8,75.5,0.0
23,중구,2782,6937923.02,69062,2022-10-22,Saturday,False,20.5,10.6,14.8,75.5,0.0
24,중랑구,4309,11384034.64,95546,2022-10-22,Saturday,False,20.5,10.6,14.8,75.5,0.0
