index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,393,1219550.74,10494,2022-10-03,Monday,True,23.3,17.6,20.9,97.5,1.883
1,강동구,530,952524.9,10424,2022-10-03,Monday,True,23.3,17.6,20.9,97.5,1.883
2,강북구,124,247936.52,2352,2022-10-03,Monday,True,23.3,17.6,20.9,97.5,1.883
3,강서구,1046,1763483.27,17800,2022-10-03,Monday,True,23.3,17.6,20.9,97.5,1.883
4,관악구,339,577110.45,6439,2022-10-03,Monday,True,23.3,17.6,20.9,97.5,1.883
5,광진구,647,1358027.74,14032,2022-10-03,Monday,True,23.3,17.6,20.9,97.5,1.883
6,구로구,442,916993.73,9790,2022-10-03,Monday,True,23.3,17.6,20.9,97.5,1.883
7,금천구,144,349051.01,3600,2022-10-03,Monday,True,23.3,17.6,20.9,97.5,1.883
8,노원구,531,984167.96,9826,2022-10-03,Monday,True,23.3,17.6,20.9,97.5,1.883
9,도봉구,162,383381.04,3631,2022-10-03,Monday,True,23.3,17.6,20.9,97.5,1.883
10,동대문구,400,808298.39,7927,2022-10-03,Monday,True,23.3,17.6,20.9,97.5,1.883
11,동작구,227,476451.08999999997,4780,2022-10-03,Monday,True,23.3,17.6,20.9,97.5,1.883
12,마포구,490,1228271.96,13101,2022-10-03,Monday,True,23.3,17.6,20.9,97.5,1.883
13,서대문구,187,389311.58,3842,2022-10-03,Monday,True,23.3,17.6,20.9,97.5,1.883
14,서초구,397,1019374.11,9478,2022-10-03,Monday,True,23.3,17.6,20.9,97.5,1.883
15,성동구,433,1053656.96,9938,2022-10-03,Monday,True,23.3,17.6,20.9,97.5,1.883
16,성북구,269,525347.46,4330,2022-10-03,Monday,True,23.3,17.6,20.9,97.5,1.883
17,송파구,1354,2828940.67,28991,2022-10-03,Monday,True,23.3,17.6,20.9,97.5,1.883
18,양천구,581,1043101.94,10444,2022-10-03,Monday,True,23.3,17.6,20.9,97.5,1.883
19,영등포구,762,1590249.69,15971,2022-10-03,Monday,True,23.3,17.6,20.9,97.5,1.883
20,용산구,230,643494.83,5087,2022-10-03,Monday,True,23.3,17.6,20.9,97.5,1.883
21,은평구,250,445390.18,4137,2022-10-03,Monday,True,23.3,17.6,20.9,97.5,1.883
22,종로구,337,736629.66,7574,2022-10-03,Monday,True,23.3,17.6,20.9,97.5,1.883
23,중구,230,496425.67,4665,2022-10-03,Monday,True,23.3,17.6,20.9,97.5,1.883
24,중랑구,304,588695.6,5299,2022-10-03,Monday,True,23.3,17.6,20.9,97.5,1.883
