index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,1121,2930773.68,25683,2022-12-04,Sunday,False,-0.1,-4.6,-6.7,39.2,0.017
1,강동구,2273,4086378.72,40838,2022-12-04,Sunday,False,-0.1,-4.6,-6.7,39.2,0.017
2,강북구,734,1526567.56,14822,2022-12-04,Sunday,False,-0.1,-4.6,-6.7,39.2,0.017
3,강서구,5177,7811230.72,69056,2022-12-04,Sunday,False,-0.1,-4.6,-6.7,39.2,0.017
4,관악구,1392,3045062.42,24770,2022-12-04,Sunday,False,-0.1,-4.6,-6.7,39.2,0.017
5,광진구,2155,3947684.65,37129,2022-12-04,Sunday,False,-0.1,-4.6,-6.7,39.2,0.017
6,구로구,1615,3459464.86,29853,2022-12-04,Sunday,False,-0.1,-4.6,-6.7,39.2,0.017
7,금천구,547,1174958.6,11484,2022-12-04,Sunday,False,-0.1,-4.6,-6.7,39.2,0.017
8,노원구,3126,6040038.31,56837,2022-12-04,Sunday,False,-0.1,-4.6,-6.7,39.2,0.017
9,도봉구,1034,1991457.81,16684,2022-12-04,Sunday,False,-0.1,-4.6,-6.7,39.2,0.017
10,동대문구,1620,3370435.2,31810,2022-12-04,Sunday,False,-0.1,-4.6,-6.7,39.2,0.017
11,동작구,843,1963206.69,17660,2022-12-04,Sunday,False,-0.1,-4.6,-6.7,39.2,0.017
12,마포구,2107,4612959.66,44007,2022-12-04,Sunday,False,-0.1,-4.6,-6.7,39.2,0.017
13,서대문구,945,2173983.65,17689,2022-12-04,Sunday,False,-0.1,-4.6,-6.7,39.2,0.017
14,서초구,1156,2697867.87,23987,2022-12-04,Sunday,False,-0.1,-4.6,-6.7,39.2,0.017
15,성동구,1407,3295692.77,28990,2022-12-04,Sunday,False,-0.1,-4.6,-6.7,39.2,0.017
16,성북구,1204,2485344.84,22503,2022-12-04,Sunday,False,-0.1,-4.6,-6.7,39.2,0.017
17,송파구,4387,8457312.44,80130,2022-12-04,Sunday,False,-0.1,-4.6,-6.7,39.2,0.017
18,양천구,3069,5350676.26,51487,2022-12-04,Sunday,False,-0.1,-4.6,-6.7,39.2,0.017
19,영등포구,3309,6155817.07,59114,2022-12-04,Sunday,False,-0.1,-4.6,-6.7,39.2,0.017
20,용산구,703,1847085.17,14710,2022-12-04,Sunday,False,-0.1,-4.6,-6.7,39.2,0.017
21,은평구,1366,2675107.95,22996,2022-12-04,Sunday,False,-0.1,-4.6,-6.7,39.2,0.017
22,종로구,1282,2394908.6,24319,2022-12-04,Sunday,False,-0.1,-4.6,-6.7,39.2,0.017
23,중구,821,1741026.27,17030,2022-12-04,Sunday,False,-0.1,-4.6,-6.7,39.2,0.017
24,중랑구,1480,2845774.79,24359,2022-12-04,Sunday,False,-0.1,-4.6,-6.7,39.2,0.017
