index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,5582,18467828.14,143404,2023-04-17,Monday,False,18.1,7.0,12.6,61.1,0.0
1,강동구,6989,15109136.89,136600,2023-04-17,Monday,False,18.1,7.0,12.6,61.1,0.0
2,강북구,2349,5760872.32,48851,2023-04-17,Monday,False,18.1,7.0,12.6,61.1,0.0
3,강서구,17578,31650325.09,260459,2023-04-17,Monday,False,18.1,7.0,12.6,61.1,0.0
4,관악구,3796,9228058.28,75822,2023-04-17,Monday,False,18.1,7.0,12.6,61.1,0.0
5,광진구,7697,17466358.07,148323,2023-04-17,Monday,False,18.1,7.0,12.6,61.1,0.0
6,구로구,6672,16597508.69,128134,2023-04-17,Monday,False,18.1,7.0,12.6,61.1,0.0
7,금천구,2987,7734086.24,54821,2023-04-17,Monday,False,18.1,7.0,12.6,61.1,0.0
8,노원구,9838,21372656.15,180480,2023-04-17,Monday,False,18.1,7.0,12.6,61.1,0.0
9,도봉구,3397,8274058.91,68213,2023-04-17,Monday,False,18.1,7.0,12.6,61.1,0.0
10,동대문구,5829,14415998.13,123700,2023-04-17,Monday,False,18.1,7.0,12.6,61.1,0.0
11,동작구,3249,8849363.09,70062,2023-04-17,Monday,False,18.1,7.0,12.6,61.1,0.0
12,마포구,7807,22237752.95,180435,2023-04-17,Monday,False,18.1,7.0,12.6,61.1,0.0
13,서대문구,3194,8738544.74,66471,2023-04-17,Monday,False,18.1,7.0,12.6,61.1,0.0
14,서초구,4910,15297381.5,120622,2023-04-17,Monday,False,18.1,7.0,12.6,61.1,0.0
15,성동구,6624,19280821.88,157119,2023-04-17,Monday,False,18.1,7.0,12.6,61.1,0.0
16,성북구,4056,9875275.77,79042,2023-04-17,Monday,False,18.1,7.0,12.6,61.1,0.0
17,송파구,15000,34279328.63,298209,2023-04-17,Monday,False,18.1,7.0,12.6,61.1,0.0
18,양천구,8476,16890598.44,148033,2023-04-17,Monday,False,18.1,7.0,12.6,61.1,0.0
19,영등포구,12796,31978070.08,267421,2023-04-17,Monday,False,18.1,7.0,12.6,61.1,0.0
20,용산구,3161,10142840.34,76411,2023-04-17,Monday,False,18.1,7.0,12.6,61.1,0.0
21,은평구,3915,9118287.2,75727,2023-04-17,Monday,False,18.1,7.0,12.6,61.1,0.0
22,종로구,6031,13021605.97,121073,2023-04-17,Monday,False,18.1,7.0,12.6,61.1,0.0
23,중구,4343,10664068.07,91801,2023-04-17,Monday,False,18.1,7.0,12.6,61.1,0.0
24,중랑구,4613,10588288.27,85006,2023-04-17,Monday,False,18.1,7.0,12.6,61.1,0.0
