index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,4869,19391827.86,161273,2023-04-22,Saturday,False,22.1,12.1,17.0,22.0,0.0
1,강동구,6871,17015058.3,161248,2023-04-22,Saturday,False,22.1,12.1,17.0,22.0,0.0
2,강북구,2517,6691575.49,59987,2023-04-22,Saturday,False,22.1,12.1,17.0,22.0,0.0
3,강서구,15473,33649196.72,293836,2023-04-22,Saturday,False,22.1,12.1,17.0,22.0,0.0
4,관악구,4354,13731448.96,110874,2023-04-22,Saturday,False,22.1,12.1,17.0,22.0,0.0
5,광진구,8321,24520052.41,216481,2023-04-22,Saturday,False,22.1,12.1,17.0,22.0,0.0
6,구로구,5663,18009514.57,142149,2023-04-22,Saturday,False,22.1,12.1,17.0,22.0,0.0
7,금천구,2013,6488524.31,51993,2023-04-22,Saturday,False,22.1,12.1,17.0,22.0,0.0
8,노원구,9914,24852478.98,208768,2023-04-22,Saturday,False,22.1,12.1,17.0,22.0,0.0
9,도봉구,3410,9756014.85,82167,2023-04-22,Saturday,False,22.1,12.1,17.0,22.0,0.0
10,동대문구,5287,15183658.79,128664,2023-04-22,Saturday,False,22.1,12.1,17.0,22.0,0.0
11,동작구,3705,12668634.6,109848,2023-04-22,Saturday,False,22.1,12.1,17.0,22.0,0.0
12,마포구,9395,34463540.93,310621,2023-04-22,Saturday,False,22.1,12.1,17.0,22.0,0.0
13,서대문구,3451,11921699.99,96850,2023-04-22,Saturday,False,22.1,12.1,17.0,22.0,0.0
14,서초구,5113,20486664.13,174235,2023-04-22,Saturday,False,22.1,12.1,17.0,22.0,0.0
15,성동구,6578,24308571.66,215710,2023-04-22,Saturday,False,22.1,12.1,17.0,22.0,0.0
16,성북구,3933,11335399.12,94420,2023-04-22,Saturday,False,22.1,12.1,17.0,22.0,0.0
17,송파구,15644,43822572.84,405562,2023-04-22,Saturday,False,22.1,12.1,17.0,22.0,0.0
18,양천구,8826,20295938.69,189942,2023-04-22,Saturday,False,22.1,12.1,17.0,22.0,0.0
19,영등포구,11991,40758038.04,362543,2023-04-22,Saturday,False,22.1,12.1,17.0,22.0,0.0
20,용산구,4229,16055237.68,140390,2023-04-22,Saturday,False,22.1,12.1,17.0,22.0,0.0
21,은평구,4380,12713844.75,108997,2023-04-22,Saturday,False,22.1,12.1,17.0,22.0,0.0
22,종로구,4504,11185902.94,104337,2023-04-22,Saturday,False,22.1,12.1,17.0,22.0,0.0
23,중구,2934,7999826.2,74433,2023-04-22,Saturday,False,22.1,12.1,17.0,22.0,0.0
24,중랑구,4647,12624562.95,104649,2023-04-22,Saturday,False,22.1,12.1,17.0,22.0,0.0
