index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,1791,4105989.73,44373,2022-01-06,Thursday,False,3.1,-6.0,-4.7,47.3,0.0
1,강동구,2455,3573984.01,45448,2022-01-06,Thursday,False,3.1,-6.0,-4.7,47.3,0.0
2,강북구,916,1670770.4,19519,2022-01-06,Thursday,False,3.1,-6.0,-4.7,47.3,0.0
3,강서구,7165,9088988.88,100187,2022-01-06,Thursday,False,3.1,-6.0,-4.7,47.3,0.0
4,관악구,1822,3145042.76,34073,2022-01-06,Thursday,False,3.1,-6.0,-4.7,47.3,0.0
5,광진구,2740,4408069.1,48941,2022-01-06,Thursday,False,3.1,-6.0,-4.7,47.3,0.0
6,구로구,2325,4094618.26,41108,2022-01-06,Thursday,False,3.1,-6.0,-4.7,47.3,0.0
7,금천구,1148,1957127.14,19727,2022-01-06,Thursday,False,3.1,-6.0,-4.7,47.3,0.0
8,노원구,3105,5366533.5,58000,2022-01-06,Thursday,False,3.1,-6.0,-4.7,47.3,0.0
9,도봉구,1123,2069096.46,22391,2022-01-06,Thursday,False,3.1,-6.0,-4.7,47.3,0.0
10,동대문구,2331,4097950.14,44418,2022-01-06,Thursday,False,3.1,-6.0,-4.7,47.3,0.0
11,동작구,1031,1985674.69,19500,2022-01-06,Thursday,False,3.1,-6.0,-4.7,47.3,0.0
12,마포구,2895,5543797.86,60947,2022-01-06,Thursday,False,3.1,-6.0,-4.7,47.3,0.0
13,서대문구,1419,2908582.77,29278,2022-01-06,Thursday,False,3.1,-6.0,-4.7,47.3,0.0
14,서초구,1759,3691363.83,37541,2022-01-06,Thursday,False,3.1,-6.0,-4.7,47.3,0.0
15,성동구,2223,4357766.12,46346,2022-01-06,Thursday,False,3.1,-6.0,-4.7,47.3,0.0
16,성북구,1472,3228220.74,29186,2022-01-06,Thursday,False,3.1,-6.0,-4.7,47.3,0.0
17,송파구,5249,8936046.91,101781,2022-01-06,Thursday,False,3.1,-6.0,-4.7,47.3,0.0
18,양천구,3552,5453812.99,64056,2022-01-06,Thursday,False,3.1,-6.0,-4.7,47.3,0.0
19,영등포구,4768,7905285.77,91284,2022-01-06,Thursday,False,3.1,-6.0,-4.7,47.3,0.0
20,용산구,1065,2182173.12,23265,2022-01-06,Thursday,False,3.1,-6.0,-4.7,47.3,0.0
21,은평구,1542,2578354.51,27403,2022-01-06,Thursday,False,3.1,-6.0,-4.7,47.3,0.0
22,종로구,2566,3684304.84,47445,2022-01-06,Thursday,False,3.1,-6.0,-4.7,47.3,0.0
23,중구,1672,2819572.85,35269,2022-01-06,Thursday,False,3.1,-6.0,-4.7,47.3,0.0
24,중랑구,1577,2632056.93,28415,2022-01-06,Thursday,False,3.1,-6.0,-4.7,47.3,0.0
