index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,1582,3523744.98,40517,2022-01-03,Monday,False,2.2,-7.7,-4.7,56.4,0.015
1,강동구,2262,3290796.69,41195,2022-01-03,Monday,False,2.2,-7.7,-4.7,56.4,0.015
2,강북구,887,1662417.65,18210,2022-01-03,Monday,False,2.2,-7.7,-4.7,56.4,0.015
3,강서구,6421,8039611.87,89666,2022-01-03,Monday,False,2.2,-7.7,-4.7,56.4,0.015
4,관악구,1463,2594955.15,27175,2022-01-03,Monday,False,2.2,-7.7,-4.7,56.4,0.015
5,광진구,2430,3991841.43,44246,2022-01-03,Monday,False,2.2,-7.7,-4.7,56.4,0.015
6,구로구,2075,3909351.06,38389,2022-01-03,Monday,False,2.2,-7.7,-4.7,56.4,0.015
7,금천구,1083,2368660.37,17501,2022-01-03,Monday,False,2.2,-7.7,-4.7,56.4,0.015
8,노원구,2922,4790170.49,55789,2022-01-03,Monday,False,2.2,-7.7,-4.7,56.4,0.015
9,도봉구,1019,2012186.41,22205,2022-01-03,Monday,False,2.2,-7.7,-4.7,56.4,0.015
10,동대문구,2053,3680807.24,40658,2022-01-03,Monday,False,2.2,-7.7,-4.7,56.4,0.015
11,동작구,941,1841457.93,21924,2022-01-03,Monday,False,2.2,-7.7,-4.7,56.4,0.015
12,마포구,2746,5060240.72,59488,2022-01-03,Monday,False,2.2,-7.7,-4.7,56.4,0.015
13,서대문구,1302,2728414.04,27143,2022-01-03,Monday,False,2.2,-7.7,-4.7,56.4,0.015
14,서초구,1589,3151808.84,34838,2022-01-03,Monday,False,2.2,-7.7,-4.7,56.4,0.015
15,성동구,2023,4140826.48,43643,2022-01-03,Monday,False,2.2,-7.7,-4.7,56.4,0.015
16,성북구,1365,2665574.34,28251,2022-01-03,Monday,False,2.2,-7.7,-4.7,56.4,0.015
17,송파구,4415,7298811.18,86678,2022-01-03,Monday,False,2.2,-7.7,-4.7,56.4,0.015
18,양천구,3114,4758247.33,55963,2022-01-03,Monday,False,2.2,-7.7,-4.7,56.4,0.015
19,영등포구,4356,7366970.79,84293,2022-01-03,Monday,False,2.2,-7.7,-4.7,56.4,0.015
20,용산구,900,1983406.89,18956,2022-01-03,Monday,False,2.2,-7.7,-4.7,56.4,0.015
21,은평구,1521,2687285.94,27955,2022-01-03,Monday,False,2.2,-7.7,-4.7,56.4,0.015
22,종로구,2250,3210641.96,41028,2022-01-03,Monday,False,2.2,-7.7,-4.7,56.4,0.015
23,중구,1395,2364093.52,29789,2022-01-03,Monday,False,2.2,-7.7,-4.7,56.4,0.015
24,중랑구,1455,2377877.52,25241,2022-01-03,Monday,False,2.2,-7.7,-4.7,56.4,0.015
