index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,4678,13879562.2,115099,2023-08-02,33.2,26.7,33.9,68.8
1,강동구,6692,13207509.66,130602,2023-08-02,33.2,26.7,33.9,68.8
2,강북구,2168,5182297.5,46751,2023-08-02,33.2,26.7,33.9,68.8
3,강서구,19634,32573861.9,275868,2023-08-02,33.2,26.7,33.9,68.8
4,관악구,3974,10356396.89,83237,2023-08-02,33.2,26.7,33.9,68.8
5,광진구,7199,15657618.65,141810,2023-08-02,33.2,26.7,33.9,68.8
6,구로구,6214,14315972.86,114750,2023-08-02,33.2,26.7,33.9,68.8
7,금천구,3013,6647676.46,50922,2023-08-02,33.2,26.7,33.9,68.8
8,노원구,8680,19202015.92,163619,2023-08-02,33.2,26.7,33.9,68.8
9,도봉구,3125,8118667.68,64460,2023-08-02,33.2,26.7,33.9,68.8
10,동대문구,5502,13265217.0,113773,2023-08-02,33.2,26.7,33.9,68.8
11,동작구,3151,8603339.44,67711,2023-08-02,33.2,26.7,33.9,68.8
12,마포구,7412,20765067.88,174865,2023-08-02,33.2,26.7,33.9,68.8
13,서대문구,2887,8624612.28,65393,2023-08-02,33.2,26.7,33.9,68.8
14,서초구,4424,12627421.27,105695,2023-08-02,33.2,26.7,33.9,68.8
15,성동구,5811,15900023.12,133375,2023-08-02,33.2,26.7,33.9,68.8
16,성북구,3662,8817135.66,71547,2023-08-02,33.2,26.7,33.9,68.8
17,송파구,12790,27836742.67,258338,2023-08-02,33.2,26.7,33.9,68.8
18,양천구,9235,17532863.71,159168,2023-08-02,33.2,26.7,33.9,68.8
19,영등포구,12779,28537500.18,256329,2023-08-02,33.2,26.7,33.9,68.8
20,용산구,2937,9033668.99,72429,2023-08-02,33.2,26.7,33.9,68.8
21,은평구,3892,8854150.21,76469,2023-08-02,33.2,26.7,33.9,68.8
22,종로구,5301,10494869.77,97974,2023-08-02,33.2,26.7,33.9,68.8
23,중구,3792,8603622.43,81834,2023-08-02,33.2,26.7,33.9,68.8
24,중랑구,4432,9781066.48,81174,2023-08-02,33.2,26.7,33.9,68.8
