index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,1944,4951938.76,40642,2023-08-29,Tuesday,False,25.6,22.6,24.1,88.3,54.377
1,강동구,2682,5085960.71,46870,2023-08-29,Tuesday,False,25.6,22.6,24.1,88.3,54.377
2,강북구,973,2171968.53,19350,2023-08-29,Tuesday,False,25.6,22.6,24.1,88.3,54.377
3,강서구,8226,12794703.06,111072,2023-08-29,Tuesday,False,25.6,22.6,24.1,88.3,54.377
4,관악구,1624,3460394.43,30806,2023-08-29,Tuesday,False,25.6,22.6,24.1,88.3,54.377
5,광진구,3069,5799964.74,53222,2023-08-29,Tuesday,False,25.6,22.6,24.1,88.3,54.377
6,구로구,2766,5281259.51,44293,2023-08-29,Tuesday,False,25.6,22.6,24.1,88.3,54.377
7,금천구,1320,2508760.19,19590,2023-08-29,Tuesday,False,25.6,22.6,24.1,88.3,54.377
8,노원구,3837,7751830.67,66890,2023-08-29,Tuesday,False,25.6,22.6,24.1,88.3,54.377
9,도봉구,1340,3084942.96,24916,2023-08-29,Tuesday,False,25.6,22.6,24.1,88.3,54.377
10,동대문구,2445,5149036.51,45792,2023-08-29,Tuesday,False,25.6,22.6,24.1,88.3,54.377
11,동작구,1263,2886437.26,24209,2023-08-29,Tuesday,False,25.6,22.6,24.1,88.3,54.377
12,마포구,2770,7007720.24,58379,2023-08-29,Tuesday,False,25.6,22.6,24.1,88.3,54.377
13,서대문구,1253,3092829.79,24104,2023-08-29,Tuesday,False,25.6,22.6,24.1,88.3,54.377
14,서초구,1656,4052688.56,33138,2023-08-29,Tuesday,False,25.6,22.6,24.1,88.3,54.377
15,성동구,2232,5254901.78,44776,2023-08-29,Tuesday,False,25.6,22.6,24.1,88.3,54.377
16,성북구,1620,3290654.68,28704,2023-08-29,Tuesday,False,25.6,22.6,24.1,88.3,54.377
17,송파구,5065,10081884.66,92623,2023-08-29,Tuesday,False,25.6,22.6,24.1,88.3,54.377
18,양천구,4207,7090173.32,63406,2023-08-29,Tuesday,False,25.6,22.6,24.1,88.3,54.377
19,영등포구,5405,10599283.25,96188,2023-08-29,Tuesday,False,25.6,22.6,24.1,88.3,54.377
20,용산구,1170,3253997.31,27769,2023-08-29,Tuesday,False,25.6,22.6,24.1,88.3,54.377
21,은평구,1506,2881615.07,24437,2023-08-29,Tuesday,False,25.6,22.6,24.1,88.3,54.377
22,종로구,2174,4084995.73,40728,2023-08-29,Tuesday,False,25.6,22.6,24.1,88.3,54.377
23,중구,1542,3522359.12,33579,2023-08-29,Tuesday,False,25.6,22.6,24.1,88.3,54.377
24,중랑구,1872,3668507.91,30034,2023-08-29,Tuesday,False,25.6,22.6,24.1,88.3,54.377
