index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,1408,3222164.82,30655,2023-01-20,3.2,-7.5,-6.7,54.1
1,강동구,2309,3627000.74,40469,2023-01-20,3.2,-7.5,-6.7,54.1
2,강북구,798,1688336.12,16340,2023-01-20,3.2,-7.5,-6.7,54.1
3,강서구,6744,9320816.07,87122,2023-01-20,3.2,-7.5,-6.7,54.1
4,관악구,1248,2156903.94,21226,2023-01-20,3.2,-7.5,-6.7,54.1
5,광진구,2421,4063078.28,41395,2023-01-20,3.2,-7.5,-6.7,54.1
6,구로구,1806,3176220.61,32594,2023-01-20,3.2,-7.5,-6.7,54.1
7,금천구,917,1660184.4,13960,2023-01-20,3.2,-7.5,-6.7,54.1
8,노원구,3206,5652372.89,54287,2023-01-20,3.2,-7.5,-6.7,54.1
9,도봉구,1090,1978082.58,20122,2023-01-20,3.2,-7.5,-6.7,54.1
10,동대문구,1813,3545009.37,33413,2023-01-20,3.2,-7.5,-6.7,54.1
11,동작구,933,1915011.15,18085,2023-01-20,3.2,-7.5,-6.7,54.1
12,마포구,2249,4350608.03,44947,2023-01-20,3.2,-7.5,-6.7,54.1
13,서대문구,1076,2309834.49,20259,2023-01-20,3.2,-7.5,-6.7,54.1
14,서초구,1489,3147466.49,30782,2023-01-20,3.2,-7.5,-6.7,54.1
15,성동구,2147,4167908.71,41225,2023-01-20,3.2,-7.5,-6.7,54.1
16,성북구,1157,2405409.57,21599,2023-01-20,3.2,-7.5,-6.7,54.1
17,송파구,4849,8482199.25,91993,2023-01-20,3.2,-7.5,-6.7,54.1
18,양천구,3121,4851038.83,49970,2023-01-20,3.2,-7.5,-6.7,54.1
19,영등포구,3793,6488009.72,68271,2023-01-20,3.2,-7.5,-6.7,54.1
20,용산구,798,1725544.22,15524,2023-01-20,3.2,-7.5,-6.7,54.1
21,은평구,1278,2310017.46,22344,2023-01-20,3.2,-7.5,-6.7,54.1
22,종로구,1913,3189100.06,34998,2023-01-20,3.2,-7.5,-6.7,54.1
23,중구,1355,2470397.82,27886,2023-01-20,3.2,-7.5,-6.7,54.1
24,중랑구,1479,2638602.37,25395,2023-01-20,3.2,-7.5,-6.7,54.1
