index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,1908,4587379.2,40931,2023-01-06,Friday,False,5.1,-4.3,-1.9,68.1,0.044
1,강동구,2701,4839652.86,49577,2023-01-06,Friday,False,5.1,-4.3,-1.9,68.1,0.044
2,강북구,812,1710077.87,16723,2023-01-06,Friday,False,5.1,-4.3,-1.9,68.1,0.044
3,강서구,8088,11638887.93,102719,2023-01-06,Friday,False,5.1,-4.3,-1.9,68.1,0.044
4,관악구,1588,2878751.63,27862,2023-01-06,Friday,False,5.1,-4.3,-1.9,68.1,0.044
5,광진구,2826,5066843.01,47159,2023-01-06,Friday,False,5.1,-4.3,-1.9,68.1,0.044
6,구로구,2522,5138499.77,43243,2023-01-06,Friday,False,5.1,-4.3,-1.9,68.1,0.044
7,금천구,1288,2528977.12,20592,2023-01-06,Friday,False,5.1,-4.3,-1.9,68.1,0.044
8,노원구,3300,6380890.38,58812,2023-01-06,Friday,False,5.1,-4.3,-1.9,68.1,0.044
9,도봉구,1183,2464434.9,23392,2023-01-06,Friday,False,5.1,-4.3,-1.9,68.1,0.044
10,동대문구,2126,4229715.94,39609,2023-01-06,Friday,False,5.1,-4.3,-1.9,68.1,0.044
11,동작구,1218,2492586.31,22409,2023-01-06,Friday,False,5.1,-4.3,-1.9,68.1,0.044
12,마포구,2937,6192441.74,59021,2023-01-06,Friday,False,5.1,-4.3,-1.9,68.1,0.044
13,서대문구,1274,2889024.1,23461,2023-01-06,Friday,False,5.1,-4.3,-1.9,68.1,0.044
14,서초구,1772,3954468.9899999998,37567,2023-01-06,Friday,False,5.1,-4.3,-1.9,68.1,0.044
15,성동구,2509,5204863.95,51656,2023-01-06,Friday,False,5.1,-4.3,-1.9,68.1,0.044
16,성북구,1390,2983633.89,27274,2023-01-06,Friday,False,5.1,-4.3,-1.9,68.1,0.044
17,송파구,5826,10641892.08,106778,2023-01-06,Friday,False,5.1,-4.3,-1.9,68.1,0.044
18,양천구,3915,6752222.3,62592,2023-01-06,Friday,False,5.1,-4.3,-1.9,68.1,0.044
19,영등포구,5531,9977368.96,96938,2023-01-06,Friday,False,5.1,-4.3,-1.9,68.1,0.044
20,용산구,1030,2529232.34,21171,2023-01-06,Friday,False,5.1,-4.3,-1.9,68.1,0.044
21,은평구,1536,2848244.48,26217,2023-01-06,Friday,False,5.1,-4.3,-1.9,68.1,0.044
22,종로구,2531,4419119.52,48421,2023-01-06,Friday,False,5.1,-4.3,-1.9,68.1,0.044
23,중구,1717,3211728.17,35508,2023-01-06,Friday,False,5.1,-4.3,-1.9,68.1,0.044
24,중랑구,1584,3099550.38,26423,2023-01-06,Friday,False,5.1,-4.3,-1.9,68.1,0.044
