index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,2008,5084809.78,45214,2023-01-05,3.1,-5.3,-3.5,58.0
1,강동구,2881,5049445.2,51258,2023-01-05,3.1,-5.3,-3.5,58.0
2,강북구,876,1861951.99,17620,2023-01-05,3.1,-5.3,-3.5,58.0
3,강서구,9172,13464133.82,117843,2023-01-05,3.1,-5.3,-3.5,58.0
4,관악구,1717,3349057.34,30448,2023-01-05,3.1,-5.3,-3.5,58.0
5,광진구,3084,5536306.86,52148,2023-01-05,3.1,-5.3,-3.5,58.0
6,구로구,2809,5600490.96,48966,2023-01-05,3.1,-5.3,-3.5,58.0
7,금천구,1368,2678538.79,21784,2023-01-05,3.1,-5.3,-3.5,58.0
8,노원구,3511,7024050.38,64177,2023-01-05,3.1,-5.3,-3.5,58.0
9,도봉구,1299,2537064.14,24835,2023-01-05,3.1,-5.3,-3.5,58.0
10,동대문구,2433,5003496.61,45875,2023-01-05,3.1,-5.3,-3.5,58.0
11,동작구,1328,2799365.68,23440,2023-01-05,3.1,-5.3,-3.5,58.0
12,마포구,3145,6897052.2,62664,2023-01-05,3.1,-5.3,-3.5,58.0
13,서대문구,1311,3071413.8,24068,2023-01-05,3.1,-5.3,-3.5,58.0
14,서초구,1985,4434117.4,41977,2023-01-05,3.1,-5.3,-3.5,58.0
15,성동구,2708,5799390.79,51780,2023-01-05,3.1,-5.3,-3.5,58.0
16,성북구,1404,2961539.98,25455,2023-01-05,3.1,-5.3,-3.5,58.0
17,송파구,6146,11306902.46,109327,2023-01-05,3.1,-5.3,-3.5,58.0
18,양천구,4286,7552362.77,69275,2023-01-05,3.1,-5.3,-3.5,58.0
19,영등포구,6028,11224417.11,103562,2023-01-05,3.1,-5.3,-3.5,58.0
20,용산구,1155,2804271.02,24155,2023-01-05,3.1,-5.3,-3.5,58.0
21,은평구,1730,3236835.1,28973,2023-01-05,3.1,-5.3,-3.5,58.0
22,종로구,2695,4897830.91,50175,2023-01-05,3.1,-5.3,-3.5,58.0
23,중구,1842,3772745.85,37443,2023-01-05,3.1,-5.3,-3.5,58.0
24,중랑구,1777,3481207.22,28899,2023-01-05,3.1,-5.3,-3.5,58.0
