index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,4415,17413270.78,141425,2022-06-18,Saturday,False,25.0,22.1,23.4,79.5,0.0
1,강동구,6918,17141055.97,160185,2022-06-18,Saturday,False,25.0,22.1,23.4,79.5,0.0
2,강북구,2496,6988739.49,61387,2022-06-18,Saturday,False,25.0,22.1,23.4,79.5,0.0
3,강서구,16251,34997528.45,304792,2022-06-18,Saturday,False,25.0,22.1,23.4,79.5,0.0
4,관악구,4732,15029269.42,119738,2022-06-18,Saturday,False,25.0,22.1,23.4,79.5,0.0
5,광진구,7690,21499299.08,185164,2022-06-18,Saturday,False,25.0,22.1,23.4,79.5,0.0
6,구로구,5480,16962372.18,138048,2022-06-18,Saturday,False,25.0,22.1,23.4,79.5,0.0
7,금천구,1937,6694321.65,52292,2022-06-18,Saturday,False,25.0,22.1,23.4,79.5,0.0
8,노원구,9433,25634107.42,211606,2022-06-18,Saturday,False,25.0,22.1,23.4,79.5,0.0
9,도봉구,3610,11287015.1,89426,2022-06-18,Saturday,False,25.0,22.1,23.4,79.5,0.0
10,동대문구,5285,14797275.77,126808,2022-06-18,Saturday,False,25.0,22.1,23.4,79.5,0.0
11,동작구,3506,12037412.9,101749,2022-06-18,Saturday,False,25.0,22.1,23.4,79.5,0.0
12,마포구,8544,29867277.28,263037,2022-06-18,Saturday,False,25.0,22.1,23.4,79.5,0.0
13,서대문구,3296,11254301.99,89889,2022-06-18,Saturday,False,25.0,22.1,23.4,79.5,0.0
14,서초구,4500,18062919.35,145716,2022-06-18,Saturday,False,25.0,22.1,23.4,79.5,0.0
15,성동구,5583,20521893.58,169318,2022-06-18,Saturday,False,25.0,22.1,23.4,79.5,0.0
16,성북구,4141,11769472.36,95543,2022-06-18,Saturday,False,25.0,22.1,23.4,79.5,0.0
17,송파구,14986,41229087.15,372308,2022-06-18,Saturday,False,25.0,22.1,23.4,79.5,0.0
18,양천구,9049,20323854.2,187263,2022-06-18,Saturday,False,25.0,22.1,23.4,79.5,0.0
19,영등포구,11286,35355277.56,311393,2022-06-18,Saturday,False,25.0,22.1,23.4,79.5,0.0
20,용산구,3782,14495761.55,122329,2022-06-18,Saturday,False,25.0,22.1,23.4,79.5,0.0
21,은평구,4285,11717486.93,100640,2022-06-18,Saturday,False,25.0,22.1,23.4,79.5,0.0
22,종로구,4555,11333497.62,106476,2022-06-18,Saturday,False,25.0,22.1,23.4,79.5,0.0
23,중구,2752,7466863.76,70397,2022-06-18,Saturday,False,25.0,22.1,23.4,79.5,0.0
24,중랑구,4612,11781892.2,102031,2022-06-18,Saturday,False,25.0,22.1,23.4,79.5,0.0
