index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,1479,4114059.34,32050,2022-06-23,Thursday,False,26.4,23.4,24.4,87.1,98.333
1,강동구,2787,5371940.9799999995,44752,2022-06-23,Thursday,False,26.4,23.4,24.4,87.1,98.333
2,강북구,816,1844290.36,15729,2022-06-23,Thursday,False,26.4,23.4,24.4,87.1,98.333
3,강서구,6144,9850205.04,78095,2022-06-23,Thursday,False,26.4,23.4,24.4,87.1,98.333
4,관악구,1624,3839173.77,30149,2022-06-23,Thursday,False,26.4,23.4,24.4,87.1,98.333
5,광진구,2569,5504991.72,42009,2022-06-23,Thursday,False,26.4,23.4,24.4,87.1,98.333
6,구로구,2174,4903925.48,36207,2022-06-23,Thursday,False,26.4,23.4,24.4,87.1,98.333
7,금천구,1030,2044753.75,15005,2022-06-23,Thursday,False,26.4,23.4,24.4,87.1,98.333
8,노원구,2949,6479008.11,48922,2022-06-23,Thursday,False,26.4,23.4,24.4,87.1,98.333
9,도봉구,1124,2400015.83,18181,2022-06-23,Thursday,False,26.4,23.4,24.4,87.1,98.333
10,동대문구,2214,5038402.79,41091,2022-06-23,Thursday,False,26.4,23.4,24.4,87.1,98.333
11,동작구,1184,3071834.39,23070,2022-06-23,Thursday,False,26.4,23.4,24.4,87.1,98.333
12,마포구,2427,6374443.53,52547,2022-06-23,Thursday,False,26.4,23.4,24.4,87.1,98.333
13,서대문구,1286,3263026.58,23551,2022-06-23,Thursday,False,26.4,23.4,24.4,87.1,98.333
14,서초구,1524,4108645.57,33297,2022-06-23,Thursday,False,26.4,23.4,24.4,87.1,98.333
15,성동구,1889,4441777.6,36148,2022-06-23,Thursday,False,26.4,23.4,24.4,87.1,98.333
16,성북구,1437,3456282.22,25596,2022-06-23,Thursday,False,26.4,23.4,24.4,87.1,98.333
17,송파구,5338,11197377.27,92671,2022-06-23,Thursday,False,26.4,23.4,24.4,87.1,98.333
18,양천구,3221,6238563.51,50116,2022-06-23,Thursday,False,26.4,23.4,24.4,87.1,98.333
19,영등포구,4112,8077788.46,72331,2022-06-23,Thursday,False,26.4,23.4,24.4,87.1,98.333
20,용산구,993,2793310.86,21855,2022-06-23,Thursday,False,26.4,23.4,24.4,87.1,98.333
21,은평구,1389,3122363.23,23823,2022-06-23,Thursday,False,26.4,23.4,24.4,87.1,98.333
22,종로구,1911,3543953.43,33705,2022-06-23,Thursday,False,26.4,23.4,24.4,87.1,98.333
23,중구,1296,2461750.51,24916,2022-06-23,Thursday,False,26.4,23.4,24.4,87.1,98.333
24,중랑구,1654,3483722.97,26323,2022-06-23,Thursday,False,26.4,23.4,24.4,87.1,98.333
