index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,5780,21100800.08,168281,2023-03-31,23.5,7.5,14.6,42.3
1,강동구,7239,16271914.42,152974,2023-03-31,23.5,7.5,14.6,42.3
2,강북구,2636,6849497.13,59745,2023-03-31,23.5,7.5,14.6,42.3
3,강서구,18030,34950622.86,295371,2023-03-31,23.5,7.5,14.6,42.3
4,관악구,4083,10623157.5,91019,2023-03-31,23.5,7.5,14.6,42.3
5,광진구,9012,22727456.75,199366,2023-03-31,23.5,7.5,14.6,42.3
6,구로구,6846,18799288.93,148818,2023-03-31,23.5,7.5,14.6,42.3
7,금천구,3081,9184294.56,70020,2023-03-31,23.5,7.5,14.6,42.3
8,노원구,10063,23975066.05,203468,2023-03-31,23.5,7.5,14.6,42.3
9,도봉구,3590,9239256.9,76676,2023-03-31,23.5,7.5,14.6,42.3
10,동대문구,5892,15590522.08,133314,2023-03-31,23.5,7.5,14.6,42.3
11,동작구,3464,10755134.46,88857,2023-03-31,23.5,7.5,14.6,42.3
12,마포구,8890,27418935.34,239447,2023-03-31,23.5,7.5,14.6,42.3
13,서대문구,3474,9933712.88,80142,2023-03-31,23.5,7.5,14.6,42.3
14,서초구,5166,18838045.29,155956,2023-03-31,23.5,7.5,14.6,42.3
15,성동구,7489,24032246.73,204087,2023-03-31,23.5,7.5,14.6,42.3
16,성북구,4146,11202166.51,92980,2023-03-31,23.5,7.5,14.6,42.3
17,송파구,17943,44470648.98,411387,2023-03-31,23.5,7.5,14.6,42.3
18,양천구,8959,19757273.91,179663,2023-03-31,23.5,7.5,14.6,42.3
19,영등포구,15018,43256441.0,389078,2023-03-31,23.5,7.5,14.6,42.3
20,용산구,3452,11946591.91,94945,2023-03-31,23.5,7.5,14.6,42.3
21,은평구,4214,10920225.18,91976,2023-03-31,23.5,7.5,14.6,42.3
22,종로구,6278,14004758.85,134192,2023-03-31,23.5,7.5,14.6,42.3
23,중구,4361,11185984.97,103259,2023-03-31,23.5,7.5,14.6,42.3
24,중랑구,4784,11971200.04,98005,2023-03-31,23.5,7.5,14.6,42.3
