index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,3564,11215523.4,89773,2023-03-09,Thursday,False,13.1,7.7,10.5,84.4,0.132
1,강동구,4881,9600619.92,90170,2023-03-09,Thursday,False,13.1,7.7,10.5,84.4,0.132
2,강북구,1551,3531490.11,32088,2023-03-09,Thursday,False,13.1,7.7,10.5,84.4,0.132
3,강서구,12638,21332172.59,182709,2023-03-09,Thursday,False,13.1,7.7,10.5,84.4,0.132
4,관악구,2306,5427512.81,45613,2023-03-09,Thursday,False,13.1,7.7,10.5,84.4,0.132
5,광진구,5727,11561465.92,104224,2023-03-09,Thursday,False,13.1,7.7,10.5,84.4,0.132
6,구로구,4172,9626662.48,77597,2023-03-09,Thursday,False,13.1,7.7,10.5,84.4,0.132
7,금천구,1869,4558377.93,32946,2023-03-09,Thursday,False,13.1,7.7,10.5,84.4,0.132
8,노원구,6676,14519262.24,124127,2023-03-09,Thursday,False,13.1,7.7,10.5,84.4,0.132
9,도봉구,2265,5003151.47,42420,2023-03-09,Thursday,False,13.1,7.7,10.5,84.4,0.132
10,동대문구,4176,10007466.47,85971,2023-03-09,Thursday,False,13.1,7.7,10.5,84.4,0.132
11,동작구,2067,5594596.8,45135,2023-03-09,Thursday,False,13.1,7.7,10.5,84.4,0.132
12,마포구,5114,13308102.25,112778,2023-03-09,Thursday,False,13.1,7.7,10.5,84.4,0.132
13,서대문구,2128,5635946.26,44314,2023-03-09,Thursday,False,13.1,7.7,10.5,84.4,0.132
14,서초구,3161,9223668.86,73586,2023-03-09,Thursday,False,13.1,7.7,10.5,84.4,0.132
15,성동구,4569,12580477.99,102145,2023-03-09,Thursday,False,13.1,7.7,10.5,84.4,0.132
16,성북구,2719,6438106.37,52120,2023-03-09,Thursday,False,13.1,7.7,10.5,84.4,0.132
17,송파구,10825,23323327.72,207714,2023-03-09,Thursday,False,13.1,7.7,10.5,84.4,0.132
18,양천구,6171,11688230.75,106804,2023-03-09,Thursday,False,13.1,7.7,10.5,84.4,0.132
19,영등포구,8213,18860037.78,164599,2023-03-09,Thursday,False,13.1,7.7,10.5,84.4,0.132
20,용산구,1879,5635285.39,45259,2023-03-09,Thursday,False,13.1,7.7,10.5,84.4,0.132
21,은평구,2476,5371821.37,47192,2023-03-09,Thursday,False,13.1,7.7,10.5,84.4,0.132
22,종로구,4120,8362302.5200000005,82600,2023-03-09,Thursday,False,13.1,7.7,10.5,84.4,0.132
23,중구,2892,6771431.16,61497,2023-03-09,Thursday,False,13.1,7.7,10.5,84.4,0.132
24,중랑구,3140,6721045.0,56446,2023-03-09,Thursday,False,13.1,7.7,10.5,84.4,0.132
