index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,5443,19496647.57,147894,2023-03-30,Thursday,False,21.0,6.7,13.1,41.8,0.0
1,강동구,6996,14988745.58,139694,2023-03-30,Thursday,False,21.0,6.7,13.1,41.8,0.0
2,강북구,2485,6339039.74,52683,2023-03-30,Thursday,False,21.0,6.7,13.1,41.8,0.0
3,강서구,17622,33141969.17,266459,2023-03-30,Thursday,False,21.0,6.7,13.1,41.8,0.0
4,관악구,3759,10048789.1,80512,2023-03-30,Thursday,False,21.0,6.7,13.1,41.8,0.0
5,광진구,8355,20145158.07,173311,2023-03-30,Thursday,False,21.0,6.7,13.1,41.8,0.0
6,구로구,6662,17481136.88,137802,2023-03-30,Thursday,False,21.0,6.7,13.1,41.8,0.0
7,금천구,2951,8434393.93,59738,2023-03-30,Thursday,False,21.0,6.7,13.1,41.8,0.0
8,노원구,10262,23987334.98,202496,2023-03-30,Thursday,False,21.0,6.7,13.1,41.8,0.0
9,도봉구,3555,9145948.06,73990,2023-03-30,Thursday,False,21.0,6.7,13.1,41.8,0.0
10,동대문구,5998,15563362.709999999,128613,2023-03-30,Thursday,False,21.0,6.7,13.1,41.8,0.0
11,동작구,3485,10657238.18,87122,2023-03-30,Thursday,False,21.0,6.7,13.1,41.8,0.0
12,마포구,8135,24640727.63,208189,2023-03-30,Thursday,False,21.0,6.7,13.1,41.8,0.0
13,서대문구,3475,9988149.59,77822,2023-03-30,Thursday,False,21.0,6.7,13.1,41.8,0.0
14,서초구,4861,16486141.46,130141,2023-03-30,Thursday,False,21.0,6.7,13.1,41.8,0.0
15,성동구,7202,23083689.51,190330,2023-03-30,Thursday,False,21.0,6.7,13.1,41.8,0.0
16,성북구,4044,10251131.9,81391,2023-03-30,Thursday,False,21.0,6.7,13.1,41.8,0.0
17,송파구,16830,41506966.44,367665,2023-03-30,Thursday,False,21.0,6.7,13.1,41.8,0.0
18,양천구,8612,18269366.95,160280,2023-03-30,Thursday,False,21.0,6.7,13.1,41.8,0.0
19,영등포구,14419,40246750.99,345956,2023-03-30,Thursday,False,21.0,6.7,13.1,41.8,0.0
20,용산구,3243,11314896.5,84694,2023-03-30,Thursday,False,21.0,6.7,13.1,41.8,0.0
21,은평구,4010,9944671.02,81852,2023-03-30,Thursday,False,21.0,6.7,13.1,41.8,0.0
22,종로구,6032,12995571.69,122083,2023-03-30,Thursday,False,21.0,6.7,13.1,41.8,0.0
23,중구,4216,10857261.05,96497,2023-03-30,Thursday,False,21.0,6.7,13.1,41.8,0.0
24,중랑구,4778,11812068.55,95673,2023-03-30,Thursday,False,21.0,6.7,13.1,41.8,0.0
