index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,2269,8113916.58,66405,2023-03-01,Wednesday,True,9.0,3.2,4.5,55.3,0.0
1,강동구,3497,7908586.33,75734,2023-03-01,Wednesday,True,9.0,3.2,4.5,55.3,0.0
2,강북구,1377,3602641.96,30610,2023-03-01,Wednesday,True,9.0,3.2,4.5,55.3,0.0
3,강서구,7905,15028610.45,131312,2023-03-01,Wednesday,True,9.0,3.2,4.5,55.3,0.0
4,관악구,2278,5937661.66,53197,2023-03-01,Wednesday,True,9.0,3.2,4.5,55.3,0.0
5,광진구,3961,10139829.48,87374,2023-03-01,Wednesday,True,9.0,3.2,4.5,55.3,0.0
6,구로구,3088,8647346.83,69892,2023-03-01,Wednesday,True,9.0,3.2,4.5,55.3,0.0
7,금천구,1061,3260512.32,26651,2023-03-01,Wednesday,True,9.0,3.2,4.5,55.3,0.0
8,노원구,5003,12909258.05,109575,2023-03-01,Wednesday,True,9.0,3.2,4.5,55.3,0.0
9,도봉구,1769,4764807.81,39800,2023-03-01,Wednesday,True,9.0,3.2,4.5,55.3,0.0
10,동대문구,2898,7770554.83,65943,2023-03-01,Wednesday,True,9.0,3.2,4.5,55.3,0.0
11,동작구,1843,5629413.66,49094,2023-03-01,Wednesday,True,9.0,3.2,4.5,55.3,0.0
12,마포구,4285,13593870.31,121318,2023-03-01,Wednesday,True,9.0,3.2,4.5,55.3,0.0
13,서대문구,1796,5579114.64,46565,2023-03-01,Wednesday,True,9.0,3.2,4.5,55.3,0.0
14,서초구,2216,7743121.93,68055,2023-03-01,Wednesday,True,9.0,3.2,4.5,55.3,0.0
15,성동구,3113,10365081.18,88132,2023-03-01,Wednesday,True,9.0,3.2,4.5,55.3,0.0
16,성북구,2149,5978714.56,49581,2023-03-01,Wednesday,True,9.0,3.2,4.5,55.3,0.0
17,송파구,7668,18429401.13,169536,2023-03-01,Wednesday,True,9.0,3.2,4.5,55.3,0.0
18,양천구,4503,10062423.03,90673,2023-03-01,Wednesday,True,9.0,3.2,4.5,55.3,0.0
19,영등포구,5998,16473084.92,150577,2023-03-01,Wednesday,True,9.0,3.2,4.5,55.3,0.0
20,용산구,1771,5937651.55,49725,2023-03-01,Wednesday,True,9.0,3.2,4.5,55.3,0.0
21,은평구,2236,6170309.78,52090,2023-03-01,Wednesday,True,9.0,3.2,4.5,55.3,0.0
22,종로구,2830,6411658.97,57842,2023-03-01,Wednesday,True,9.0,3.2,4.5,55.3,0.0
23,중구,1761,4062121.19,36693,2023-03-01,Wednesday,True,9.0,3.2,4.5,55.3,0.0
24,중랑구,2363,6180156.54,50933,2023-03-01,Wednesday,True,9.0,3.2,4.5,55.3,0.0
