index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,4194,15402450.57,125791,2022-04-07,Thursday,False,15.2,7.6,10.6,42.2,0.0
1,강동구,5078,11420521.28,106882,2022-04-07,Thursday,False,15.2,7.6,10.6,42.2,0.0
2,강북구,1981,5385294.81,47641,2022-04-07,Thursday,False,15.2,7.6,10.6,42.2,0.0
3,강서구,12986,24763670.03,207843,2022-04-07,Thursday,False,15.2,7.6,10.6,42.2,0.0
4,관악구,3618,10759454.97,85752,2022-04-07,Thursday,False,15.2,7.6,10.6,42.2,0.0
5,광진구,6202,14689380.97,128825,2022-04-07,Thursday,False,15.2,7.6,10.6,42.2,0.0
6,구로구,4677,14102341.33,108140,2022-04-07,Thursday,False,15.2,7.6,10.6,42.2,0.0
7,금천구,2171,6643939.57,49512,2022-04-07,Thursday,False,15.2,7.6,10.6,42.2,0.0
8,노원구,7186,17623757.88,146527,2022-04-07,Thursday,False,15.2,7.6,10.6,42.2,0.0
9,도봉구,2468,6996269.39,55798,2022-04-07,Thursday,False,15.2,7.6,10.6,42.2,0.0
10,동대문구,4801,12648256.0,107012,2022-04-07,Thursday,False,15.2,7.6,10.6,42.2,0.0
11,동작구,2675,8627721.11,72751,2022-04-07,Thursday,False,15.2,7.6,10.6,42.2,0.0
12,마포구,7035,21558197.38,187645,2022-04-07,Thursday,False,15.2,7.6,10.6,42.2,0.0
13,서대문구,2933,8590045.09,67489,2022-04-07,Thursday,False,15.2,7.6,10.6,42.2,0.0
14,서초구,4064,13965274.13,113470,2022-04-07,Thursday,False,15.2,7.6,10.6,42.2,0.0
15,성동구,5075,15855594.53,133832,2022-04-07,Thursday,False,15.2,7.6,10.6,42.2,0.0
16,성북구,3374,8974511.78,76890,2022-04-07,Thursday,False,15.2,7.6,10.6,42.2,0.0
17,송파구,11993,30366421.53,270253,2022-04-07,Thursday,False,15.2,7.6,10.6,42.2,0.0
18,양천구,6195,13988160.71,126880,2022-04-07,Thursday,False,15.2,7.6,10.6,42.2,0.0
19,영등포구,10801,32357712.6,278767,2022-04-07,Thursday,False,15.2,7.6,10.6,42.2,0.0
20,용산구,2541,8667365.72,68283,2022-04-07,Thursday,False,15.2,7.6,10.6,42.2,0.0
21,은평구,3382,8701468.67,77818,2022-04-07,Thursday,False,15.2,7.6,10.6,42.2,0.0
22,종로구,4838,10255194.25,98412,2022-04-07,Thursday,False,15.2,7.6,10.6,42.2,0.0
23,중구,3112,7775166.13,67276,2022-04-07,Thursday,False,15.2,7.6,10.6,42.2,0.0
24,중랑구,3398,8509735.46,72085,2022-04-07,Thursday,False,15.2,7.6,10.6,42.2,0.0
