STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,2041,5026918.31,44954,2023-01-04
강동구,2817,4869397.7,48512,2023-01-04
강북구,797,1611348.96,14744,2023-01-04
강서구,9165,13414991.22,116273,2023-01-04
관악구,1610,3005726.7600000002,27697,2023-01-04
광진구,3099,5553640.16,52060,2023-01-04
구로구,2685,5391046.99,46400,2023-01-04
금천구,1392,2785346.73,21824,2023-01-04
노원구,3458,6685057.21,61215,2023-01-04
도봉구,1205,2494657.04,23327,2023-01-04
동대문구,2349,4803842.76,43267,2023-01-04
동작구,1352,2861591.25,24181,2023-01-04
마포구,3109,6462228.95,60146,2023-01-04
서대문구,1341,3068230.65,24356,2023-01-04
서초구,1892,4183584.19,40800,2023-01-04
성동구,2732,5996529.81,54206,2023-01-04
성북구,1413,2982782.15,27028,2023-01-04
송파구,6042,11180831.61,109107,2023-01-04
양천구,4379,7526955.23,70530,2023-01-04
영등포구,5922,11248297.67,102539,2023-01-04
용산구,1076,2584597.68,22205,2023-01-04
은평구,1671,3169167.02,29912,2023-01-04
종로구,2668,4711277.26,49920,2023-01-04
중구,1782,3548637.51,35980,2023-01-04
중랑구,1708,3127079.91,27536,2023-01-04
