index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,659,1234869.69,11914,2023-12-11,Monday,False,12.2,5.1,8.1,81.2,2.066
1,강동구,1056,1771208.17,17165,2023-12-11,Monday,False,12.2,5.1,8.1,81.2,2.066
2,강북구,319,660795.59,6056,2023-12-11,Monday,False,12.2,5.1,8.1,81.2,2.066
3,강서구,2453,3291269.02,29093,2023-12-11,Monday,False,12.2,5.1,8.1,81.2,2.066
4,관악구,482,861008.01,8131,2023-12-11,Monday,False,12.2,5.1,8.1,81.2,2.066
5,광진구,1257,1988056.56,19652,2023-12-11,Monday,False,12.2,5.1,8.1,81.2,2.066
6,구로구,882,1522253.4,12739,2023-12-11,Monday,False,12.2,5.1,8.1,81.2,2.066
7,금천구,438,729823.73,6346,2023-12-11,Monday,False,12.2,5.1,8.1,81.2,2.066
8,노원구,1260,2067907.02,17973,2023-12-11,Monday,False,12.2,5.1,8.1,81.2,2.066
9,도봉구,362,618831.35,5722,2023-12-11,Monday,False,12.2,5.1,8.1,81.2,2.066
10,동대문구,809,1439434.54,14835,2023-12-11,Monday,False,12.2,5.1,8.1,81.2,2.066
11,동작구,390,714890.08,6367,2023-12-11,Monday,False,12.2,5.1,8.1,81.2,2.066
12,마포구,773,1419845.14,15178,2023-12-11,Monday,False,12.2,5.1,8.1,81.2,2.066
13,서대문구,386,714161.03,6108,2023-12-11,Monday,False,12.2,5.1,8.1,81.2,2.066
14,서초구,608,1032358.86,9367,2023-12-11,Monday,False,12.2,5.1,8.1,81.2,2.066
15,성동구,885,1443904.64,14255,2023-12-11,Monday,False,12.2,5.1,8.1,81.2,2.066
16,성북구,498,793647.33,7695,2023-12-11,Monday,False,12.2,5.1,8.1,81.2,2.066
17,송파구,2086,3497544.19,33207,2023-12-11,Monday,False,12.2,5.1,8.1,81.2,2.066
18,양천구,1275,1977654.61,17644,2023-12-11,Monday,False,12.2,5.1,8.1,81.2,2.066
19,영등포구,1661,2538675.41,26076,2023-12-11,Monday,False,12.2,5.1,8.1,81.2,2.066
20,용산구,325,595581.29,5224,2023-12-11,Monday,False,12.2,5.1,8.1,81.2,2.066
21,은평구,434,732314.34,7337,2023-12-11,Monday,False,12.2,5.1,8.1,81.2,2.066
22,종로구,774,1278411.63,15939,2023-12-11,Monday,False,12.2,5.1,8.1,81.2,2.066
23,중구,540,993938.76,12135,2023-12-11,Monday,False,12.2,5.1,8.1,81.2,2.066
24,중랑구,583,942786.17,8677,2023-12-11,Monday,False,12.2,5.1,8.1,81.2,2.066
