index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,1836,4997391.76,42966,2023-12-03,Sunday,False,5.7,-2.6,-0.3,56.2,0.0
1,강동구,3005,5806749.24,58401,2023-12-03,Sunday,False,5.7,-2.6,-0.3,56.2,0.0
2,강북구,1113,2464851.93,22244,2023-12-03,Sunday,False,5.7,-2.6,-0.3,56.2,0.0
3,강서구,7025,11262261.76,99552,2023-12-03,Sunday,False,5.7,-2.6,-0.3,56.2,0.0
4,관악구,1729,3709390.69,32625,2023-12-03,Sunday,False,5.7,-2.6,-0.3,56.2,0.0
5,광진구,3242,6335527.01,57274,2023-12-03,Sunday,False,5.7,-2.6,-0.3,56.2,0.0
6,구로구,2649,5787305.82,49963,2023-12-03,Sunday,False,5.7,-2.6,-0.3,56.2,0.0
7,금천구,816,1679258.67,14000,2023-12-03,Sunday,False,5.7,-2.6,-0.3,56.2,0.0
8,노원구,4597,9088888.01,81810,2023-12-03,Sunday,False,5.7,-2.6,-0.3,56.2,0.0
9,도봉구,1612,3678927.9899999998,31087,2023-12-03,Sunday,False,5.7,-2.6,-0.3,56.2,0.0
10,동대문구,2279,5033864.65,44565,2023-12-03,Sunday,False,5.7,-2.6,-0.3,56.2,0.0
11,동작구,1358,3353133.62,29743,2023-12-03,Sunday,False,5.7,-2.6,-0.3,56.2,0.0
12,마포구,2881,7053663.62,65237,2023-12-03,Sunday,False,5.7,-2.6,-0.3,56.2,0.0
13,서대문구,1268,3276260.73,28473,2023-12-03,Sunday,False,5.7,-2.6,-0.3,56.2,0.0
14,서초구,1701,4278978.92,37784,2023-12-03,Sunday,False,5.7,-2.6,-0.3,56.2,0.0
15,성동구,2118,5215350.25,46500,2023-12-03,Sunday,False,5.7,-2.6,-0.3,56.2,0.0
16,성북구,1726,3641414.09,34169,2023-12-03,Sunday,False,5.7,-2.6,-0.3,56.2,0.0
17,송파구,5641,11960514.36,113882,2023-12-03,Sunday,False,5.7,-2.6,-0.3,56.2,0.0
18,양천구,4288,7693805.67,70360,2023-12-03,Sunday,False,5.7,-2.6,-0.3,56.2,0.0
19,영등포구,4950,10186521.03,94988,2023-12-03,Sunday,False,5.7,-2.6,-0.3,56.2,0.0
20,용산구,1337,3824719.68,33176,2023-12-03,Sunday,False,5.7,-2.6,-0.3,56.2,0.0
21,은평구,1672,3516633.91,31325,2023-12-03,Sunday,False,5.7,-2.6,-0.3,56.2,0.0
22,종로구,1937,3716751.36,35175,2023-12-03,Sunday,False,5.7,-2.6,-0.3,56.2,0.0
23,중구,1286,2786076.81,24987,2023-12-03,Sunday,False,5.7,-2.6,-0.3,56.2,0.0
24,중랑구,2105,4168873.41,35130,2023-12-03,Sunday,False,5.7,-2.6,-0.3,56.2,0.0
