index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,3304,9881338.34,89551,2023-12-09,Saturday,False,16.1,12.3,13.8,82.2,0.0
1,강동구,4491,9235210.7,93033,2023-12-09,Saturday,False,16.1,12.3,13.8,82.2,0.0
2,강북구,1707,4148183.71,37813,2023-12-09,Saturday,False,16.1,12.3,13.8,82.2,0.0
3,강서구,11506,20272364.1,182890,2023-12-09,Saturday,False,16.1,12.3,13.8,82.2,0.0
4,관악구,2713,6402237.28,58704,2023-12-09,Saturday,False,16.1,12.3,13.8,82.2,0.0
5,광진구,5191,11496240.04,106878,2023-12-09,Saturday,False,16.1,12.3,13.8,82.2,0.0
6,구로구,3879,9320714.57,78085,2023-12-09,Saturday,False,16.1,12.3,13.8,82.2,0.0
7,금천구,1325,3289985.4899999998,26733,2023-12-09,Saturday,False,16.1,12.3,13.8,82.2,0.0
8,노원구,7102,15651133.07,139030,2023-12-09,Saturday,False,16.1,12.3,13.8,82.2,0.0
9,도봉구,2542,6400024.06,53055,2023-12-09,Saturday,False,16.1,12.3,13.8,82.2,0.0
10,동대문구,3750,9042241.22,82818,2023-12-09,Saturday,False,16.1,12.3,13.8,82.2,0.0
11,동작구,2104,5813252.41,50796,2023-12-09,Saturday,False,16.1,12.3,13.8,82.2,0.0
12,마포구,5149,14361283.31,132128,2023-12-09,Saturday,False,16.1,12.3,13.8,82.2,0.0
13,서대문구,1990,5837359.23,45989,2023-12-09,Saturday,False,16.1,12.3,13.8,82.2,0.0
14,서초구,3018,8746677.51,77778,2023-12-09,Saturday,False,16.1,12.3,13.8,82.2,0.0
15,성동구,3939,11736708.3,102696,2023-12-09,Saturday,False,16.1,12.3,13.8,82.2,0.0
16,성북구,2767,6535763.7299999995,57104,2023-12-09,Saturday,False,16.1,12.3,13.8,82.2,0.0
17,송파구,9721,22108890.92,208980,2023-12-09,Saturday,False,16.1,12.3,13.8,82.2,0.0
18,양천구,6550,12859520.31,119838,2023-12-09,Saturday,False,16.1,12.3,13.8,82.2,0.0
19,영등포구,8187,19415835.98,182921,2023-12-09,Saturday,False,16.1,12.3,13.8,82.2,0.0
20,용산구,2346,7001327.84,59115,2023-12-09,Saturday,False,16.1,12.3,13.8,82.2,0.0
21,은평구,2787,6481479.26,58217,2023-12-09,Saturday,False,16.1,12.3,13.8,82.2,0.0
22,종로구,3282,6916615.57,66268,2023-12-09,Saturday,False,16.1,12.3,13.8,82.2,0.0
23,중구,2289,5507858.4,52317,2023-12-09,Saturday,False,16.1,12.3,13.8,82.2,0.0
24,중랑구,3265,7473730.12,63044,2023-12-09,Saturday,False,16.1,12.3,13.8,82.2,0.0
