index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,2398,5743685.0,49914,2023-07-04,Tuesday,False,29.1,24.6,27.5,84.9,6.535
1,강동구,3887,7509350.95,67790,2023-07-04,Tuesday,False,29.1,24.6,27.5,84.9,6.535
2,강북구,1098,2462767.29,21503,2023-07-04,Tuesday,False,29.1,24.6,27.5,84.9,6.535
3,강서구,10112,14881492.29,119220,2023-07-04,Tuesday,False,29.1,24.6,27.5,84.9,6.535
4,관악구,2043,4624053.18,38165,2023-07-04,Tuesday,False,29.1,24.6,27.5,84.9,6.535
5,광진구,3680,6813007.37,57484,2023-07-04,Tuesday,False,29.1,24.6,27.5,84.9,6.535
6,구로구,3473,7126049.06,54144,2023-07-04,Tuesday,False,29.1,24.6,27.5,84.9,6.535
7,금천구,1732,3178158.38,23209,2023-07-04,Tuesday,False,29.1,24.6,27.5,84.9,6.535
8,노원구,4617,9251675.69,76458,2023-07-04,Tuesday,False,29.1,24.6,27.5,84.9,6.535
9,도봉구,1627,3784650.8,28629,2023-07-04,Tuesday,False,29.1,24.6,27.5,84.9,6.535
10,동대문구,3057,6655944.12,54061,2023-07-04,Tuesday,False,29.1,24.6,27.5,84.9,6.535
11,동작구,1561,3808934.5,27688,2023-07-04,Tuesday,False,29.1,24.6,27.5,84.9,6.535
12,마포구,3227,7356164.94,62913,2023-07-04,Tuesday,False,29.1,24.6,27.5,84.9,6.535
13,서대문구,1621,4161298.55,29989,2023-07-04,Tuesday,False,29.1,24.6,27.5,84.9,6.535
14,서초구,2175,5146232.8,40515,2023-07-04,Tuesday,False,29.1,24.6,27.5,84.9,6.535
15,성동구,2980,6606121.14,55709,2023-07-04,Tuesday,False,29.1,24.6,27.5,84.9,6.535
16,성북구,1938,4527539.17,34110,2023-07-04,Tuesday,False,29.1,24.6,27.5,84.9,6.535
17,송파구,6720,13396903.96,116765,2023-07-04,Tuesday,False,29.1,24.6,27.5,84.9,6.535
18,양천구,4666,8522901.05,69051,2023-07-04,Tuesday,False,29.1,24.6,27.5,84.9,6.535
19,영등포구,6677,12128174.19,107889,2023-07-04,Tuesday,False,29.1,24.6,27.5,84.9,6.535
20,용산구,1267,3050915.24,23897,2023-07-04,Tuesday,False,29.1,24.6,27.5,84.9,6.535
21,은평구,2029,4123916.95,32529,2023-07-04,Tuesday,False,29.1,24.6,27.5,84.9,6.535
22,종로구,2960,5092823.86,53167,2023-07-04,Tuesday,False,29.1,24.6,27.5,84.9,6.535
23,중구,2016,3465192.47,35260,2023-07-04,Tuesday,False,29.1,24.6,27.5,84.9,6.535
24,중랑구,2212,4608654.4,33225,2023-07-04,Tuesday,False,29.1,24.6,27.5,84.9,6.535
