index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,5170,16443949.75,132235,2023-07-12,Wednesday,False,29.1,22.1,27.1,86.3,0.047
1,강동구,7461,14858273.04,141802,2023-07-12,Wednesday,False,29.1,22.1,27.1,86.3,0.047
2,강북구,2374,5843213.04,50223,2023-07-12,Wednesday,False,29.1,22.1,27.1,86.3,0.047
3,강서구,21067,36647809.61,319055,2023-07-12,Wednesday,False,29.1,22.1,27.1,86.3,0.047
4,관악구,3987,10123679.49,84629,2023-07-12,Wednesday,False,29.1,22.1,27.1,86.3,0.047
5,광진구,7535,16192463.31,145662,2023-07-12,Wednesday,False,29.1,22.1,27.1,86.3,0.047
6,구로구,7210,16279689.25,132225,2023-07-12,Wednesday,False,29.1,22.1,27.1,86.3,0.047
7,금천구,3535,8555414.6,67768,2023-07-12,Wednesday,False,29.1,22.1,27.1,86.3,0.047
8,노원구,9836,21265105.35,185522,2023-07-12,Wednesday,False,29.1,22.1,27.1,86.3,0.047
9,도봉구,3353,8677135.55,71283,2023-07-12,Wednesday,False,29.1,22.1,27.1,86.3,0.047
10,동대문구,6070,14385421.2,124903,2023-07-12,Wednesday,False,29.1,22.1,27.1,86.3,0.047
11,동작구,3413,9554522.63,75032,2023-07-12,Wednesday,False,29.1,22.1,27.1,86.3,0.047
12,마포구,8028,22827044.34,195609,2023-07-12,Wednesday,False,29.1,22.1,27.1,86.3,0.047
13,서대문구,3250,9567492.47,75188,2023-07-12,Wednesday,False,29.1,22.1,27.1,86.3,0.047
14,서초구,4910,14221273.32,115351,2023-07-12,Wednesday,False,29.1,22.1,27.1,86.3,0.047
15,성동구,6470,18241182.48,153409,2023-07-12,Wednesday,False,29.1,22.1,27.1,86.3,0.047
16,성북구,3807,8820828.74,75564,2023-07-12,Wednesday,False,29.1,22.1,27.1,86.3,0.047
17,송파구,14199,31784058.85,288602,2023-07-12,Wednesday,False,29.1,22.1,27.1,86.3,0.047
18,양천구,10182,18952407.2,175731,2023-07-12,Wednesday,False,29.1,22.1,27.1,86.3,0.047
19,영등포구,14430,34670972.82,300950,2023-07-12,Wednesday,False,29.1,22.1,27.1,86.3,0.047
20,용산구,3058,10058804.68,76964,2023-07-12,Wednesday,False,29.1,22.1,27.1,86.3,0.047
21,은평구,4127,9605634.91,82981,2023-07-12,Wednesday,False,29.1,22.1,27.1,86.3,0.047
22,종로구,5933,12087600.94,118684,2023-07-12,Wednesday,False,29.1,22.1,27.1,86.3,0.047
23,중구,4347,10212595.88,97589,2023-07-12,Wednesday,False,29.1,22.1,27.1,86.3,0.047
24,중랑구,4660,10017762.02,83757,2023-07-12,Wednesday,False,29.1,22.1,27.1,86.3,0.047
