index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,3957,13324010.89,112439,2023-07-01,32.6,23.5,30.1,76.4
1,강동구,6496,13980463.92,134751,2023-07-01,32.6,23.5,30.1,76.4
2,강북구,2294,5699102.34,49127,2023-07-01,32.6,23.5,30.1,76.4
3,강서구,15420,29468385.2,255396,2023-07-01,32.6,23.5,30.1,76.4
4,관악구,4167,12635054.88,99412,2023-07-01,32.6,23.5,30.1,76.4
5,광진구,6682,16733499.28,148041,2023-07-01,32.6,23.5,30.1,76.4
6,구로구,5581,14967737.8,118693,2023-07-01,32.6,23.5,30.1,76.4
7,금천구,1974,5807403.85,46108,2023-07-01,32.6,23.5,30.1,76.4
8,노원구,8622,20381772.93,173252,2023-07-01,32.6,23.5,30.1,76.4
9,도봉구,3310,9224934.86,73724,2023-07-01,32.6,23.5,30.1,76.4
10,동대문구,4846,12350777.85,109764,2023-07-01,32.6,23.5,30.1,76.4
11,동작구,2976,9286816.68,76372,2023-07-01,32.6,23.5,30.1,76.4
12,마포구,7211,23623515.93,205928,2023-07-01,32.6,23.5,30.1,76.4
13,서대문구,2700,8755976.98,69302,2023-07-01,32.6,23.5,30.1,76.4
14,서초구,3905,13965014.2,117763,2023-07-01,32.6,23.5,30.1,76.4
15,성동구,4781,16919582.16,141132,2023-07-01,32.6,23.5,30.1,76.4
16,성북구,3419,8921673.15,74680,2023-07-01,32.6,23.5,30.1,76.4
17,송파구,12425,31060112.26,284948,2023-07-01,32.6,23.5,30.1,76.4
18,양천구,8851,18164490.14,169025,2023-07-01,32.6,23.5,30.1,76.4
19,영등포구,11164,31781621.6,289796,2023-07-01,32.6,23.5,30.1,76.4
20,용산구,3100,11199000.52,91483,2023-07-01,32.6,23.5,30.1,76.4
21,은평구,3891,10193447.39,88174,2023-07-01,32.6,23.5,30.1,76.4
22,종로구,4096,9281975.12,86802,2023-07-01,32.6,23.5,30.1,76.4
23,중구,2698,6624746.1,66847,2023-07-01,32.6,23.5,30.1,76.4
24,중랑구,4282,10107507.55,83864,2023-07-01,32.6,23.5,30.1,76.4
