index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,3920,13635765.92,109492,2022-07-22,Friday,False,27.1,23.0,25.4,80.8,50.255
1,강동구,6308,13362373.01,125159,2022-07-22,Friday,False,27.1,23.0,25.4,80.8,50.255
2,강북구,2300,5744289.03,49019,2022-07-22,Friday,False,27.1,23.0,25.4,80.8,50.255
3,강서구,19102,36727538.93,309525,2022-07-22,Friday,False,27.1,23.0,25.4,80.8,50.255
4,관악구,3872,10821468.03,85225,2022-07-22,Friday,False,27.1,23.0,25.4,80.8,50.255
5,광진구,6680,16613043.24,137895,2022-07-22,Friday,False,27.1,23.0,25.4,80.8,50.255
6,구로구,6132,16780657.59,132293,2022-07-22,Friday,False,27.1,23.0,25.4,80.8,50.255
7,금천구,2710,7264509.49,55241,2022-07-22,Friday,False,27.1,23.0,25.4,80.8,50.255
8,노원구,8895,21715865.41,179214,2022-07-22,Friday,False,27.1,23.0,25.4,80.8,50.255
9,도봉구,3250,9066188.41,71030,2022-07-22,Friday,False,27.1,23.0,25.4,80.8,50.255
10,동대문구,5429,14068708.83,117501,2022-07-22,Friday,False,27.1,23.0,25.4,80.8,50.255
11,동작구,3066,8712772.74,70323,2022-07-22,Friday,False,27.1,23.0,25.4,80.8,50.255
12,마포구,8269,24918159.81,216179,2022-07-22,Friday,False,27.1,23.0,25.4,80.8,50.255
13,서대문구,3270,10173579.21,78763,2022-07-22,Friday,False,27.1,23.0,25.4,80.8,50.255
14,서초구,4454,14114838.76,115241,2022-07-22,Friday,False,27.1,23.0,25.4,80.8,50.255
15,성동구,5764,18002212.0,144410,2022-07-22,Friday,False,27.1,23.0,25.4,80.8,50.255
16,성북구,3894,10461123.31,85920,2022-07-22,Friday,False,27.1,23.0,25.4,80.8,50.255
17,송파구,13138,31287400.93,273752,2022-07-22,Friday,False,27.1,23.0,25.4,80.8,50.255
18,양천구,9843,20742696.6,186336,2022-07-22,Friday,False,27.1,23.0,25.4,80.8,50.255
19,영등포구,12131,33004746.67,278801,2022-07-22,Friday,False,27.1,23.0,25.4,80.8,50.255
20,용산구,2926,9561556.61,75993,2022-07-22,Friday,False,27.1,23.0,25.4,80.8,50.255
21,은평구,4298,10424580.13,88018,2022-07-22,Friday,False,27.1,23.0,25.4,80.8,50.255
22,종로구,5459,12361562.73,116303,2022-07-22,Friday,False,27.1,23.0,25.4,80.8,50.255
23,중구,3813,9337774.58,85008,2022-07-22,Friday,False,27.1,23.0,25.4,80.8,50.255
24,중랑구,4286,10080394.79,84364,2022-07-22,Friday,False,27.1,23.0,25.4,80.8,50.255
