STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,2929,8678445.94,71496,2023-02-13
강동구,3932,7712651.92,72638,2023-02-13
강북구,1373,3123409.23,29849,2023-02-13
강서구,10996,18128813.2,156166,2023-02-13
관악구,2219,4778891.51,42163,2023-02-13
광진구,4232,8724496.17,78403,2023-02-13
구로구,3649,8237162.28,68496,2023-02-13
금천구,1759,4119730.51,29780,2023-02-13
노원구,5152,11201159.6,97025,2023-02-13
도봉구,1842,4235526.54,36768,2023-02-13
동대문구,3141,7507373.14,65028,2023-02-13
동작구,1877,4604701.4,37852,2023-02-13
마포구,4371,10866660.49,97564,2023-02-13
서대문구,1899,4727452.0,38241,2023-02-13
서초구,2738,7533843.56,64087,2023-02-13
성동구,3720,9527257.43,81142,2023-02-13
성북구,2051,5073714.7,42064,2023-02-13
송파구,8488,17591878.32,165897,2023-02-13
양천구,5370,10328029.95,93900,2023-02-13
영등포구,7751,17234786.41,152174,2023-02-13
용산구,1632,4323415.92,37160,2023-02-13
은평구,2342,5134257.69,42119,2023-02-13
종로구,3521,7005549.86,68606,2023-02-13
중구,2535,5622354.56,52676,2023-02-13
중랑구,2432,5170354.75,42995,2023-02-13
