STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,6151,18957101.13,153043,2023-06-12
강동구,8112,16745282.79,153323,2023-06-12
강북구,2586,6285537.1,54313,2023-06-12
강서구,21837,38245512.59,314399,2023-06-12
관악구,4489,11907343.17,92669,2023-06-12
광진구,8769,19340005.26,166152,2023-06-12
구로구,7892,19727433.06,148185,2023-06-12
금천구,3779,9482676.88,66724,2023-06-12
노원구,10416,22941099.04,188698,2023-06-12
도봉구,3617,9167894.0,70705,2023-06-12
동대문구,6526,16088521.47,132308,2023-06-12
동작구,3597,10035286.13,78446,2023-06-12
마포구,8526,24706411.86,200153,2023-06-12
서대문구,3405,10049177.31,74598,2023-06-12
서초구,5457,16687682.93,131662,2023-06-12
성동구,7125,20329683.74,160448,2023-06-12
성북구,4585,11190805.31,87559,2023-06-12
송파구,15811,35855083.48,313842,2023-06-12
양천구,10300,20705658.42,179550,2023-06-12
영등포구,16021,39712325.77,323780,2023-06-12
용산구,3448,11763346.73,85850,2023-06-12
은평구,4220,10159003.69,83138,2023-06-12
종로구,6673,14403114.4,134795,2023-06-12
중구,4711,11085150.58,101367,2023-06-12
중랑구,5315,11461994.87,90296,2023-06-12
