index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,1426,2858006.8,33443,2022-02-04,Friday,False,-1.0,-7.9,-8.5,52.2,0.0
1,강동구,1967,2811332.05,36981,2022-02-04,Friday,False,-1.0,-7.9,-8.5,52.2,0.0
2,강북구,694,1204548.42,14145,2022-02-04,Friday,False,-1.0,-7.9,-8.5,52.2,0.0
3,강서구,5188,6303685.34,73013,2022-02-04,Friday,False,-1.0,-7.9,-8.5,52.2,0.0
4,관악구,1370,2270579.38,25868,2022-02-04,Friday,False,-1.0,-7.9,-8.5,52.2,0.0
5,광진구,2194,3100626.1,37638,2022-02-04,Friday,False,-1.0,-7.9,-8.5,52.2,0.0
6,구로구,1771,3204961.32,33940,2022-02-04,Friday,False,-1.0,-7.9,-8.5,52.2,0.0
7,금천구,840,1277547.9,14552,2022-02-04,Friday,False,-1.0,-7.9,-8.5,52.2,0.0
8,노원구,2583,4060900.17,47534,2022-02-04,Friday,False,-1.0,-7.9,-8.5,52.2,0.0
9,도봉구,886,1561008.74,17151,2022-02-04,Friday,False,-1.0,-7.9,-8.5,52.2,0.0
10,동대문구,1652,2737469.27,30722,2022-02-04,Friday,False,-1.0,-7.9,-8.5,52.2,0.0
11,동작구,781,1472190.48,16526,2022-02-04,Friday,False,-1.0,-7.9,-8.5,52.2,0.0
12,마포구,2218,3898277.87,47975,2022-02-04,Friday,False,-1.0,-7.9,-8.5,52.2,0.0
13,서대문구,1024,1933605.3,19823,2022-02-04,Friday,False,-1.0,-7.9,-8.5,52.2,0.0
14,서초구,1389,2478810.02,29012,2022-02-04,Friday,False,-1.0,-7.9,-8.5,52.2,0.0
15,성동구,1658,2891784.7,30352,2022-02-04,Friday,False,-1.0,-7.9,-8.5,52.2,0.0
16,성북구,1122,2019048.54,22352,2022-02-04,Friday,False,-1.0,-7.9,-8.5,52.2,0.0
17,송파구,3987,6045334.18,73215,2022-02-04,Friday,False,-1.0,-7.9,-8.5,52.2,0.0
18,양천구,2727,3938901.6,48332,2022-02-04,Friday,False,-1.0,-7.9,-8.5,52.2,0.0
19,영등포구,3676,5890298.69,70575,2022-02-04,Friday,False,-1.0,-7.9,-8.5,52.2,0.0
20,용산구,827,1622998.57,18210,2022-02-04,Friday,False,-1.0,-7.9,-8.5,52.2,0.0
21,은평구,1176,1858655.48,21556,2022-02-04,Friday,False,-1.0,-7.9,-8.5,52.2,0.0
22,종로구,2023,2837128.52,39262,2022-02-04,Friday,False,-1.0,-7.9,-8.5,52.2,0.0
23,중구,1243,2023579.15,24978,2022-02-04,Friday,False,-1.0,-7.9,-8.5,52.2,0.0
24,중랑구,1358,2258821.76,23223,2022-02-04,Friday,False,-1.0,-7.9,-8.5,52.2,0.0
