index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,1141,3479397.62,31086,2022-02-26,Saturday,False,9.2,1.7,3.0,79.3,10.606
1,강동구,1693,3311527.84,36260,2022-02-26,Saturday,False,9.2,1.7,3.0,79.3,10.606
2,강북구,615,1334410.76,12899,2022-02-26,Saturday,False,9.2,1.7,3.0,79.3,10.606
3,강서구,4082,6653891.28,66648,2022-02-26,Saturday,False,9.2,1.7,3.0,79.3,10.606
4,관악구,1362,3435105.73,31249,2022-02-26,Saturday,False,9.2,1.7,3.0,79.3,10.606
5,광진구,1938,3798562.72,37732,2022-02-26,Saturday,False,9.2,1.7,3.0,79.3,10.606
6,구로구,1493,3982840.27,35204,2022-02-26,Saturday,False,9.2,1.7,3.0,79.3,10.606
7,금천구,549,1385602.57,12767,2022-02-26,Saturday,False,9.2,1.7,3.0,79.3,10.606
8,노원구,2211,4635060.38,45093,2022-02-26,Saturday,False,9.2,1.7,3.0,79.3,10.606
9,도봉구,797,1752947.94,16825,2022-02-26,Saturday,False,9.2,1.7,3.0,79.3,10.606
10,동대문구,1369,2969065.77,29279,2022-02-26,Saturday,False,9.2,1.7,3.0,79.3,10.606
11,동작구,797,2205574.65,18652,2022-02-26,Saturday,False,9.2,1.7,3.0,79.3,10.606
12,마포구,1998,5242459.23,52584,2022-02-26,Saturday,False,9.2,1.7,3.0,79.3,10.606
13,서대문구,944,2213215.54,22321,2022-02-26,Saturday,False,9.2,1.7,3.0,79.3,10.606
14,서초구,1140,3413844.86,30168,2022-02-26,Saturday,False,9.2,1.7,3.0,79.3,10.606
15,성동구,1248,3523483.49,30557,2022-02-26,Saturday,False,9.2,1.7,3.0,79.3,10.606
16,성북구,1074,2539455.47,23810,2022-02-26,Saturday,False,9.2,1.7,3.0,79.3,10.606
17,송파구,3538,7749523.82,76520,2022-02-26,Saturday,False,9.2,1.7,3.0,79.3,10.606
18,양천구,2390,4636003.66,47531,2022-02-26,Saturday,False,9.2,1.7,3.0,79.3,10.606
19,영등포구,2740,6241834.31,63830,2022-02-26,Saturday,False,9.2,1.7,3.0,79.3,10.606
20,용산구,774,2135015.69,19368,2022-02-26,Saturday,False,9.2,1.7,3.0,79.3,10.606
21,은평구,1115,2166075.36,22553,2022-02-26,Saturday,False,9.2,1.7,3.0,79.3,10.606
22,종로구,1424,2548760.85,26861,2022-02-26,Saturday,False,9.2,1.7,3.0,79.3,10.606
23,중구,913,2006639.82,21493,2022-02-26,Saturday,False,9.2,1.7,3.0,79.3,10.606
24,중랑구,1057,2282119.07,21456,2022-02-26,Saturday,False,9.2,1.7,3.0,79.3,10.606
