index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,2726,7395933.8,64575,2023-02-08,Wednesday,False,7.6,-1.1,0.1,62.7,0.0
1,강동구,3571,6529443.29,63632,2023-02-08,Wednesday,False,7.6,-1.1,0.1,62.7,0.0
2,강북구,1245,2673388.29,24935,2023-02-08,Wednesday,False,7.6,-1.1,0.1,62.7,0.0
3,강서구,10732,16587764.85,145970,2023-02-08,Wednesday,False,7.6,-1.1,0.1,62.7,0.0
4,관악구,1997,4393018.85,38545,2023-02-08,Wednesday,False,7.6,-1.1,0.1,62.7,0.0
5,광진구,3948,7792668.44,69936,2023-02-08,Wednesday,False,7.6,-1.1,0.1,62.7,0.0
6,구로구,3433,7738401.77,63805,2023-02-08,Wednesday,False,7.6,-1.1,0.1,62.7,0.0
7,금천구,1663,3685914.52,28444,2023-02-08,Wednesday,False,7.6,-1.1,0.1,62.7,0.0
8,노원구,4869,9835857.63,88578,2023-02-08,Wednesday,False,7.6,-1.1,0.1,62.7,0.0
9,도봉구,1844,4080206.06,35348,2023-02-08,Wednesday,False,7.6,-1.1,0.1,62.7,0.0
10,동대문구,3129,7040696.4,61518,2023-02-08,Wednesday,False,7.6,-1.1,0.1,62.7,0.0
11,동작구,1667,4116634.78,34539,2023-02-08,Wednesday,False,7.6,-1.1,0.1,62.7,0.0
12,마포구,4075,9794376.3,88224,2023-02-08,Wednesday,False,7.6,-1.1,0.1,62.7,0.0
13,서대문구,1701,4306877.08,33283,2023-02-08,Wednesday,False,7.6,-1.1,0.1,62.7,0.0
14,서초구,2524,6531719.37,56725,2023-02-08,Wednesday,False,7.6,-1.1,0.1,62.7,0.0
15,성동구,3522,8502320.57,72487,2023-02-08,Wednesday,False,7.6,-1.1,0.1,62.7,0.0
16,성북구,1998,4748253.08,39778,2023-02-08,Wednesday,False,7.6,-1.1,0.1,62.7,0.0
17,송파구,7827,15630543.53,151183,2023-02-08,Wednesday,False,7.6,-1.1,0.1,62.7,0.0
18,양천구,5249,9590393.28,89374,2023-02-08,Wednesday,False,7.6,-1.1,0.1,62.7,0.0
19,영등포구,7443,15820940.04,140756,2023-02-08,Wednesday,False,7.6,-1.1,0.1,62.7,0.0
20,용산구,1556,4169740.7,37057,2023-02-08,Wednesday,False,7.6,-1.1,0.1,62.7,0.0
21,은평구,2094,4505834.65,39683,2023-02-08,Wednesday,False,7.6,-1.1,0.1,62.7,0.0
22,종로구,3356,6486747.92,63108,2023-02-08,Wednesday,False,7.6,-1.1,0.1,62.7,0.0
23,중구,2273,4832932.0,45797,2023-02-08,Wednesday,False,7.6,-1.1,0.1,62.7,0.0
24,중랑구,2406,4916607.63,42805,2023-02-08,Wednesday,False,7.6,-1.1,0.1,62.7,0.0
