index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,2224,5445283.43,48645,2023-02-02,Thursday,False,1.0,-6.0,-5.4,50.7,0.0
1,강동구,2953,5170063.4,51804,2023-02-02,Thursday,False,1.0,-6.0,-5.4,50.7,0.0
2,강북구,1031,2137339.65,20081,2023-02-02,Thursday,False,1.0,-6.0,-5.4,50.7,0.0
3,강서구,8888,13378297.89,114027,2023-02-02,Thursday,False,1.0,-6.0,-5.4,50.7,0.0
4,관악구,1633,3074567.27,26898,2023-02-02,Thursday,False,1.0,-6.0,-5.4,50.7,0.0
5,광진구,3345,6084338.21,58653,2023-02-02,Thursday,False,1.0,-6.0,-5.4,50.7,0.0
6,구로구,2868,5748065.69,49514,2023-02-02,Thursday,False,1.0,-6.0,-5.4,50.7,0.0
7,금천구,1356,2653088.0,19813,2023-02-02,Thursday,False,1.0,-6.0,-5.4,50.7,0.0
8,노원구,4047,7946209.96,70527,2023-02-02,Thursday,False,1.0,-6.0,-5.4,50.7,0.0
9,도봉구,1484,2847056.64,25653,2023-02-02,Thursday,False,1.0,-6.0,-5.4,50.7,0.0
10,동대문구,2533,5248470.88,48752,2023-02-02,Thursday,False,1.0,-6.0,-5.4,50.7,0.0
11,동작구,1350,2869201.71,24165,2023-02-02,Thursday,False,1.0,-6.0,-5.4,50.7,0.0
12,마포구,3166,6610432.78,63179,2023-02-02,Thursday,False,1.0,-6.0,-5.4,50.7,0.0
13,서대문구,1384,3200574.91,24381,2023-02-02,Thursday,False,1.0,-6.0,-5.4,50.7,0.0
14,서초구,2015,4545983.59,41291,2023-02-02,Thursday,False,1.0,-6.0,-5.4,50.7,0.0
15,성동구,2947,6474952.86,56998,2023-02-02,Thursday,False,1.0,-6.0,-5.4,50.7,0.0
16,성북구,1562,3354193.95,28641,2023-02-02,Thursday,False,1.0,-6.0,-5.4,50.7,0.0
17,송파구,6435,12240626.99,116486,2023-02-02,Thursday,False,1.0,-6.0,-5.4,50.7,0.0
18,양천구,4138,7204511.6,66886,2023-02-02,Thursday,False,1.0,-6.0,-5.4,50.7,0.0
19,영등포구,5903,11136414.75,101815,2023-02-02,Thursday,False,1.0,-6.0,-5.4,50.7,0.0
20,용산구,1181,2681847.38,24070,2023-02-02,Thursday,False,1.0,-6.0,-5.4,50.7,0.0
21,은평구,1779,3388777.89,31987,2023-02-02,Thursday,False,1.0,-6.0,-5.4,50.7,0.0
22,종로구,2730,4804419.53,50027,2023-02-02,Thursday,False,1.0,-6.0,-5.4,50.7,0.0
23,중구,1851,3544068.09,33750,2023-02-02,Thursday,False,1.0,-6.0,-5.4,50.7,0.0
24,중랑구,1952,3605566.86,32322,2023-02-02,Thursday,False,1.0,-6.0,-5.4,50.7,0.0
