index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,3051,8935146.08,74540,2023-02-17,Friday,False,9.5,-1.3,1.9,67.5,0.0
1,강동구,4167,7847116.89,76691,2023-02-17,Friday,False,9.5,-1.3,1.9,67.5,0.0
2,강북구,1499,3308794.82,31493,2023-02-17,Friday,False,9.5,-1.3,1.9,67.5,0.0
3,강서구,10980,17676877.56,154743,2023-02-17,Friday,False,9.5,-1.3,1.9,67.5,0.0
4,관악구,2293,5100371.38,43744,2023-02-17,Friday,False,9.5,-1.3,1.9,67.5,0.0
5,광진구,4441,9540109.36,84074,2023-02-17,Friday,False,9.5,-1.3,1.9,67.5,0.0
6,구로구,3714,8538364.18,70053,2023-02-17,Friday,False,9.5,-1.3,1.9,67.5,0.0
7,금천구,1810,3998106.56,31951,2023-02-17,Friday,False,9.5,-1.3,1.9,67.5,0.0
8,노원구,5429,11818179.61,102815,2023-02-17,Friday,False,9.5,-1.3,1.9,67.5,0.0
9,도봉구,1922,4387660.3,37412,2023-02-17,Friday,False,9.5,-1.3,1.9,67.5,0.0
10,동대문구,3394,7652168.69,69827,2023-02-17,Friday,False,9.5,-1.3,1.9,67.5,0.0
11,동작구,1791,4498304.21,36924,2023-02-17,Friday,False,9.5,-1.3,1.9,67.5,0.0
12,마포구,4632,11854399.64,106548,2023-02-17,Friday,False,9.5,-1.3,1.9,67.5,0.0
13,서대문구,1863,4813957.76,37932,2023-02-17,Friday,False,9.5,-1.3,1.9,67.5,0.0
14,서초구,2854,7650358.35,68719,2023-02-17,Friday,False,9.5,-1.3,1.9,67.5,0.0
15,성동구,3904,10074939.16,89442,2023-02-17,Friday,False,9.5,-1.3,1.9,67.5,0.0
16,성북구,2285,5463154.08,48822,2023-02-17,Friday,False,9.5,-1.3,1.9,67.5,0.0
17,송파구,8956,18774363.05,175634,2023-02-17,Friday,False,9.5,-1.3,1.9,67.5,0.0
18,양천구,5713,10427768.35,96606,2023-02-17,Friday,False,9.5,-1.3,1.9,67.5,0.0
19,영등포구,7871,17326066.7,156143,2023-02-17,Friday,False,9.5,-1.3,1.9,67.5,0.0
20,용산구,1780,5055128.44,41831,2023-02-17,Friday,False,9.5,-1.3,1.9,67.5,0.0
21,은평구,2342,5205282.89,45878,2023-02-17,Friday,False,9.5,-1.3,1.9,67.5,0.0
22,종로구,3741,7344626.42,73683,2023-02-17,Friday,False,9.5,-1.3,1.9,67.5,0.0
23,중구,2513,5526135.57,52329,2023-02-17,Friday,False,9.5,-1.3,1.9,67.5,0.0
24,중랑구,2527,5521979.0,47651,2023-02-17,Friday,False,9.5,-1.3,1.9,67.5,0.0
