index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,2883,8346510.13,67676,2023-02-14,Tuesday,False,6.1,-2.1,-0.7,56.5,0.0
1,강동구,3930,7484947.06,71991,2023-02-14,Tuesday,False,6.1,-2.1,-0.7,56.5,0.0
2,강북구,1366,3091414.12,29212,2023-02-14,Tuesday,False,6.1,-2.1,-0.7,56.5,0.0
3,강서구,10364,16388640.04,140881,2023-02-14,Tuesday,False,6.1,-2.1,-0.7,56.5,0.0
4,관악구,2207,4751804.47,40730,2023-02-14,Tuesday,False,6.1,-2.1,-0.7,56.5,0.0
5,광진구,4132,8274505.3,73491,2023-02-14,Tuesday,False,6.1,-2.1,-0.7,56.5,0.0
6,구로구,3522,7990819.34,64782,2023-02-14,Tuesday,False,6.1,-2.1,-0.7,56.5,0.0
7,금천구,1752,3871144.15,30287,2023-02-14,Tuesday,False,6.1,-2.1,-0.7,56.5,0.0
8,노원구,5134,10621900.27,92232,2023-02-14,Tuesday,False,6.1,-2.1,-0.7,56.5,0.0
9,도봉구,1775,3965419.49,33684,2023-02-14,Tuesday,False,6.1,-2.1,-0.7,56.5,0.0
10,동대문구,3205,7494761.02,64458,2023-02-14,Tuesday,False,6.1,-2.1,-0.7,56.5,0.0
11,동작구,1801,4375485.93,36566,2023-02-14,Tuesday,False,6.1,-2.1,-0.7,56.5,0.0
12,마포구,4125,10021821.76,90666,2023-02-14,Tuesday,False,6.1,-2.1,-0.7,56.5,0.0
13,서대문구,1863,4563247.51,36501,2023-02-14,Tuesday,False,6.1,-2.1,-0.7,56.5,0.0
14,서초구,2677,6690793.0,58136,2023-02-14,Tuesday,False,6.1,-2.1,-0.7,56.5,0.0
15,성동구,3694,9124350.41,76872,2023-02-14,Tuesday,False,6.1,-2.1,-0.7,56.5,0.0
16,성북구,2056,4945471.36,44392,2023-02-14,Tuesday,False,6.1,-2.1,-0.7,56.5,0.0
17,송파구,8568,17509544.37,166375,2023-02-14,Tuesday,False,6.1,-2.1,-0.7,56.5,0.0
18,양천구,5332,9917947.04,89432,2023-02-14,Tuesday,False,6.1,-2.1,-0.7,56.5,0.0
19,영등포구,7434,15950991.6,141954,2023-02-14,Tuesday,False,6.1,-2.1,-0.7,56.5,0.0
20,용산구,1617,4500159.81,36540,2023-02-14,Tuesday,False,6.1,-2.1,-0.7,56.5,0.0
21,은평구,2260,4553304.43,39750,2023-02-14,Tuesday,False,6.1,-2.1,-0.7,56.5,0.0
22,종로구,3464,6715587.89,67187,2023-02-14,Tuesday,False,6.1,-2.1,-0.7,56.5,0.0
23,중구,2400,5076806.11,48051,2023-02-14,Tuesday,False,6.1,-2.1,-0.7,56.5,0.0
24,중랑구,2404,5204483.85,43443,2023-02-14,Tuesday,False,6.1,-2.1,-0.7,56.5,0.0
