index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,6581,21130114.95,173319,2023-10-13,Friday,False,21.6,13.2,17.5,69.4,0.0
1,강동구,8589,17734328.1,168596,2023-10-13,Friday,False,21.6,13.2,17.5,69.4,0.0
2,강북구,2774,6699768.03,60561,2023-10-13,Friday,False,21.6,13.2,17.5,69.4,0.0
3,강서구,24816,43355231.73,374933,2023-10-13,Friday,False,21.6,13.2,17.5,69.4,0.0
4,관악구,4638,12090391.51,99721,2023-10-13,Friday,False,21.6,13.2,17.5,69.4,0.0
5,광진구,9592,22051008.83,197959,2023-10-13,Friday,False,21.6,13.2,17.5,69.4,0.0
6,구로구,8769,20673297.32,165989,2023-10-13,Friday,False,21.6,13.2,17.5,69.4,0.0
7,금천구,3814,9352909.19,68248,2023-10-13,Friday,False,21.6,13.2,17.5,69.4,0.0
8,노원구,11628,25520691.43,220372,2023-10-13,Friday,False,21.6,13.2,17.5,69.4,0.0
9,도봉구,3909,9823668.28,81452,2023-10-13,Friday,False,21.6,13.2,17.5,69.4,0.0
10,동대문구,6871,17146269.45,143139,2023-10-13,Friday,False,21.6,13.2,17.5,69.4,0.0
11,동작구,4142,11858274.07,96754,2023-10-13,Friday,False,21.6,13.2,17.5,69.4,0.0
12,마포구,10183,30239206.23,261365,2023-10-13,Friday,False,21.6,13.2,17.5,69.4,0.0
13,서대문구,3723,10518649.58,80948,2023-10-13,Friday,False,21.6,13.2,17.5,69.4,0.0
14,서초구,6537,19838099.52,168140,2023-10-13,Friday,False,21.6,13.2,17.5,69.4,0.0
15,성동구,8077,24070518.5,203066,2023-10-13,Friday,False,21.6,13.2,17.5,69.4,0.0
16,성북구,4864,11969728.3,101355,2023-10-13,Friday,False,21.6,13.2,17.5,69.4,0.0
17,송파구,17517,40809069.7,373232,2023-10-13,Friday,False,21.6,13.2,17.5,69.4,0.0
18,양천구,12013,24589954.18,219176,2023-10-13,Friday,False,21.6,13.2,17.5,69.4,0.0
19,영등포구,17402,43220937.98,393652,2023-10-13,Friday,False,21.6,13.2,17.5,69.4,0.0
20,용산구,4115,13414172.43,105581,2023-10-13,Friday,False,21.6,13.2,17.5,69.4,0.0
21,은평구,4975,11212783.02,98848,2023-10-13,Friday,False,21.6,13.2,17.5,69.4,0.0
22,종로구,6981,14890415.66,148167,2023-10-13,Friday,False,21.6,13.2,17.5,69.4,0.0
23,중구,5214,12767879.78,120985,2023-10-13,Friday,False,21.6,13.2,17.5,69.4,0.0
24,중랑구,5931,13386954.48,110272,2023-10-13,Friday,False,21.6,13.2,17.5,69.4,0.0
