index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,6585,19715114.84,159573,2023-10-25,21.6,12.7,16.4,78.4
1,강동구,7965,16039916.71,152796,2023-10-25,21.6,12.7,16.4,78.4
2,강북구,2540,5973935.93,52629,2023-10-25,21.6,12.7,16.4,78.4
3,강서구,23967,40743344.86,346049,2023-10-25,21.6,12.7,16.4,78.4
4,관악구,4380,10575275.62,89891,2023-10-25,21.6,12.7,16.4,78.4
5,광진구,8906,19277789.49,173460,2023-10-25,21.6,12.7,16.4,78.4
6,구로구,8117,19199574.78,152258,2023-10-25,21.6,12.7,16.4,78.4
7,금천구,3787,9247641.75,69490,2023-10-25,21.6,12.7,16.4,78.4
8,노원구,11491,24629634.08,213286,2023-10-25,21.6,12.7,16.4,78.4
9,도봉구,3849,9618951.31,75230,2023-10-25,21.6,12.7,16.4,78.4
10,동대문구,6662,16127459.38,136888,2023-10-25,21.6,12.7,16.4,78.4
11,동작구,3859,10248224.05,82249,2023-10-25,21.6,12.7,16.4,78.4
12,마포구,9184,24925773.5,219265,2023-10-25,21.6,12.7,16.4,78.4
13,서대문구,3543,9931544.35,76763,2023-10-25,21.6,12.7,16.4,78.4
14,서초구,5857,17733404.07,141094,2023-10-25,21.6,12.7,16.4,78.4
15,성동구,7492,21210547.94,179136,2023-10-25,21.6,12.7,16.4,78.4
16,성북구,4812,11229657.76,90353,2023-10-25,21.6,12.7,16.4,78.4
17,송파구,16422,37334822.08,340018,2023-10-25,21.6,12.7,16.4,78.4
18,양천구,11048,21930475.19,197924,2023-10-25,21.6,12.7,16.4,78.4
19,영등포구,15866,38225480.9,342346,2023-10-25,21.6,12.7,16.4,78.4
20,용산구,3836,11960409.72,96221,2023-10-25,21.6,12.7,16.4,78.4
21,은평구,4668,10557374.84,91456,2023-10-25,21.6,12.7,16.4,78.4
22,종로구,7137,15130622.3,148376,2023-10-25,21.6,12.7,16.4,78.4
23,중구,5150,12241760.4,121005,2023-10-25,21.6,12.7,16.4,78.4
24,중랑구,5655,12723869.66,104582,2023-10-25,21.6,12.7,16.4,78.4
