index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,6512,19371474.25,157326,2023-10-24,Tuesday,False,19.1,11.3,15.3,78.4,0.0
1,강동구,7825,15826682.82,148176,2023-10-24,Tuesday,False,19.1,11.3,15.3,78.4,0.0
2,강북구,2566,5737464.54,51801,2023-10-24,Tuesday,False,19.1,11.3,15.3,78.4,0.0
3,강서구,23482,39335227.51,338433,2023-10-24,Tuesday,False,19.1,11.3,15.3,78.4,0.0
4,관악구,4304,10285146.6,91255,2023-10-24,Tuesday,False,19.1,11.3,15.3,78.4,0.0
5,광진구,9053,19309246.34,173032,2023-10-24,Tuesday,False,19.1,11.3,15.3,78.4,0.0
6,구로구,7770,18449616.14,144241,2023-10-24,Tuesday,False,19.1,11.3,15.3,78.4,0.0
7,금천구,3782,8969355.28,68067,2023-10-24,Tuesday,False,19.1,11.3,15.3,78.4,0.0
8,노원구,11180,23838090.02,203091,2023-10-24,Tuesday,False,19.1,11.3,15.3,78.4,0.0
9,도봉구,3842,9415039.97,76267,2023-10-24,Tuesday,False,19.1,11.3,15.3,78.4,0.0
10,동대문구,6400,15374787.13,131831,2023-10-24,Tuesday,False,19.1,11.3,15.3,78.4,0.0
11,동작구,3696,10100346.09,79660,2023-10-24,Tuesday,False,19.1,11.3,15.3,78.4,0.0
12,마포구,8746,23722636.76,206528,2023-10-24,Tuesday,False,19.1,11.3,15.3,78.4,0.0
13,서대문구,3725,10287434.93,81893,2023-10-24,Tuesday,False,19.1,11.3,15.3,78.4,0.0
14,서초구,5634,15772858.67,125873,2023-10-24,Tuesday,False,19.1,11.3,15.3,78.4,0.0
15,성동구,7343,20475742.63,170414,2023-10-24,Tuesday,False,19.1,11.3,15.3,78.4,0.0
16,성북구,4740,10930788.73,88531,2023-10-24,Tuesday,False,19.1,11.3,15.3,78.4,0.0
17,송파구,15422,34106876.28,310465,2023-10-24,Tuesday,False,19.1,11.3,15.3,78.4,0.0
18,양천구,10895,21213169.78,189358,2023-10-24,Tuesday,False,19.1,11.3,15.3,78.4,0.0
19,영등포구,15593,36781387.21,325644,2023-10-24,Tuesday,False,19.1,11.3,15.3,78.4,0.0
20,용산구,3790,11706013.13,88991,2023-10-24,Tuesday,False,19.1,11.3,15.3,78.4,0.0
21,은평구,4405,9620752.53,84363,2023-10-24,Tuesday,False,19.1,11.3,15.3,78.4,0.0
22,종로구,6762,14202402.13,138655,2023-10-24,Tuesday,False,19.1,11.3,15.3,78.4,0.0
23,중구,4908,11833532.05,110141,2023-10-24,Tuesday,False,19.1,11.3,15.3,78.4,0.0
24,중랑구,5391,11927145.39,99897,2023-10-24,Tuesday,False,19.1,11.3,15.3,78.4,0.0
