STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,6512,19371474.25,157326,2023-10-24
강동구,7825,15826682.82,148176,2023-10-24
강북구,2566,5737464.54,51801,2023-10-24
강서구,23482,39335227.51,338433,2023-10-24
관악구,4304,10285146.6,91255,2023-10-24
광진구,9053,19309246.34,173032,2023-10-24
구로구,7770,18449616.14,144241,2023-10-24
금천구,3782,8969355.28,68067,2023-10-24
노원구,11180,23838090.02,203091,2023-10-24
도봉구,3842,9415039.97,76267,2023-10-24
동대문구,6400,15374787.13,131831,2023-10-24
동작구,3696,10100346.09,79660,2023-10-24
마포구,8746,23722636.76,206528,2023-10-24
서대문구,3725,10287434.93,81893,2023-10-24
서초구,5634,15772858.67,125873,2023-10-24
성동구,7343,20475742.63,170414,2023-10-24
성북구,4740,10930788.73,88531,2023-10-24
송파구,15422,34106876.28,310465,2023-10-24
양천구,10895,21213169.78,189358,2023-10-24
영등포구,15593,36781387.21,325644,2023-10-24
용산구,3790,11706013.13,88991,2023-10-24
은평구,4405,9620752.53,84363,2023-10-24
종로구,6762,14202402.13,138655,2023-10-24
중구,4908,11833532.05,110141,2023-10-24
중랑구,5391,11927145.39,99897,2023-10-24
