index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,Day_of_Week,Is_Holiday,tempmax,tempmin,feelslike,humidity,precip
0,강남구,5804,18788570.1,148631,2023-06-15,Thursday,False,28.0,17.5,22.5,72.8,0.009
1,강동구,8829,18655323.03,173679,2023-06-15,Thursday,False,28.0,17.5,22.5,72.8,0.009
2,강북구,2922,6920198.53,60600,2023-06-15,Thursday,False,28.0,17.5,22.5,72.8,0.009
3,강서구,24312,44242888.29,365173,2023-06-15,Thursday,False,28.0,17.5,22.5,72.8,0.009
4,관악구,4937,13507693.99,105779,2023-06-15,Thursday,False,28.0,17.5,22.5,72.8,0.009
5,광진구,9360,21693527.59,185194,2023-06-15,Thursday,False,28.0,17.5,22.5,72.8,0.009
6,구로구,8578,22087051.66,165969,2023-06-15,Thursday,False,28.0,17.5,22.5,72.8,0.009
7,금천구,4068,10509549.69,74765,2023-06-15,Thursday,False,28.0,17.5,22.5,72.8,0.009
8,노원구,11773,27127743.44,221526,2023-06-15,Thursday,False,28.0,17.5,22.5,72.8,0.009
9,도봉구,4441,11232401.11,90801,2023-06-15,Thursday,False,28.0,17.5,22.5,72.8,0.009
10,동대문구,7039,18069855.83,147611,2023-06-15,Thursday,False,28.0,17.5,22.5,72.8,0.009
11,동작구,4199,12363802.26,94924,2023-06-15,Thursday,False,28.0,17.5,22.5,72.8,0.009
12,마포구,9360,28829172.29,243019,2023-06-15,Thursday,False,28.0,17.5,22.5,72.8,0.009
13,서대문구,3838,11855464.06,89176,2023-06-15,Thursday,False,28.0,17.5,22.5,72.8,0.009
14,서초구,5914,19855241.88,154215,2023-06-15,Thursday,False,28.0,17.5,22.5,72.8,0.009
15,성동구,7507,22933941.17,184395,2023-06-15,Thursday,False,28.0,17.5,22.5,72.8,0.009
16,성북구,4898,12540907.79,99403,2023-06-15,Thursday,False,28.0,17.5,22.5,72.8,0.009
17,송파구,17727,41753798.45,367993,2023-06-15,Thursday,False,28.0,17.5,22.5,72.8,0.009
18,양천구,11258,23381622.05,199055,2023-06-15,Thursday,False,28.0,17.5,22.5,72.8,0.009
19,영등포구,16528,43444913.38,361469,2023-06-15,Thursday,False,28.0,17.5,22.5,72.8,0.009
20,용산구,3817,13581290.27,96195,2023-06-15,Thursday,False,28.0,17.5,22.5,72.8,0.009
21,은평구,4855,11611296.83,94947,2023-06-15,Thursday,False,28.0,17.5,22.5,72.8,0.009
22,종로구,6684,14403113.5,133043,2023-06-15,Thursday,False,28.0,17.5,22.5,72.8,0.009
23,중구,4695,11545696.96,107098,2023-06-15,Thursday,False,28.0,17.5,22.5,72.8,0.009
24,중랑구,5921,13785122.32,113311,2023-06-15,Thursday,False,28.0,17.5,22.5,72.8,0.009
