STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,2454,5902315.09,47394,2023-04-25
강동구,3705,6751205.16,58422,2023-04-25
강북구,1166,2509954.91,20392,2023-04-25
강서구,12454,18869644.8,150932,2023-04-25
관악구,2255,4814078.35,39315,2023-04-25
광진구,3945,6884942.36,59920,2023-04-25
구로구,3944,7821961.27,61190,2023-04-25
금천구,1777,3379262.21,25255,2023-04-25
노원구,4849,8872157.55,72641,2023-04-25
도봉구,1613,3252863.6,25708,2023-04-25
동대문구,3089,6193694.41,50609,2023-04-25
동작구,1752,3886121.45,30408,2023-04-25
마포구,4109,9230751.65,77369,2023-04-25
서대문구,1828,4212281.27,32588,2023-04-25
서초구,2391,5382759.78,45128,2023-04-25
성동구,2959,6482857.18,53428,2023-04-25
성북구,2023,4174925.17,32247,2023-04-25
송파구,8007,14892996.21,124351,2023-04-25
양천구,5789,10230216.57,88019,2023-04-25
영등포구,7475,14123018.62,122476,2023-04-25
용산구,1318,3261072.31,23962,2023-04-25
은평구,2091,3902031.77,31529,2023-04-25
종로구,3001,5353210.27,51408,2023-04-25
중구,1924,3777645.64,34804,2023-04-25
중랑구,2290,4304989.44,34741,2023-04-25
