STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,3364,12138903.4,99870,2023-04-16
강동구,5239,12642730.51,117348,2023-04-16
강북구,1781,5160324.19,43010,2023-04-16
강서구,10606,22281758.13,187736,2023-04-16
관악구,3410,9699699.68,81400,2023-04-16
광진구,5868,15279732.61,133752,2023-04-16
구로구,4439,13386995.39,106263,2023-04-16
금천구,1478,4811561.58,38215,2023-04-16
노원구,7303,17716736.39,148085,2023-04-16
도봉구,2778,7722659.86,65280,2023-04-16
동대문구,3873,10211199.65,86834,2023-04-16
동작구,2556,8405539.47,71575,2023-04-16
마포구,5842,19018031.97,166828,2023-04-16
서대문구,2358,7829118.3,64739,2023-04-16
서초구,3480,12628956.33,107973,2023-04-16
성동구,4342,14891967.47,126619,2023-04-16
성북구,2951,7907590.55,64518,2023-04-16
송파구,11207,29448152.02,263893,2023-04-16
양천구,6558,14506544.98,131798,2023-04-16
영등포구,8702,25453444.0,227934,2023-04-16
용산구,2665,9558618.4,78338,2023-04-16
은평구,2820,7611077.91,62870,2023-04-16
종로구,3054,6834214.43,62202,2023-04-16
중구,2037,5038963.26,44492,2023-04-16
중랑구,3476,8727691.89,71975,2023-04-16
